Episode,Actor_Loss,Critic_Loss,Win_Rate,Reward,Pos0_Reward,Pos1_Reward,Pos2_Reward,Pos3_Reward,Pos4_Reward
5000,-0.6667160732929523,10.09724457997542,0.4318,14.412479999999999,14.17312,14.927220000000002,14.059320000000001,14.1245,14.77824
10000,-0.6374142390268821,9.816126544387252,0.4208,14.335072,14.118060000000003,14.846240000000002,14.0052,14.041720000000002,14.664140000000002
15000,-0.6096938697938566,9.612671723189179,0.4176,14.298736,14.042720000000001,14.812240000000003,13.967820000000001,14.04316,14.627740000000003
20000,-0.6100564067452042,9.634312967017845,0.433,14.456112,14.2559,14.959220000000002,14.159680000000002,14.16264,14.743120000000001
25000,-0.5627756838224551,9.11224364351343,0.4216,14.298428000000001,14.09014,14.821880000000002,13.93334,14.0296,14.61718
30000,-0.5681653028064303,9.27107057394805,0.4324,14.416692000000001,14.197240000000003,14.94694,14.116,14.1477,14.675579999999998
35000,-0.5182324583221365,8.879969881199024,0.433,14.382996,14.155380000000001,14.9108,14.062480000000003,14.120419999999998,14.6659
40000,-0.4992283164571833,8.909082963731555,0.428,14.377608,14.133560000000001,14.924220000000002,14.046680000000002,14.12302,14.660559999999998
45000,-0.4811979087414564,8.49265297960352,0.4226,14.306992000000003,14.067060000000001,14.838460000000001,13.989239999999999,14.036240000000003,14.603959999999997
50000,-0.4718543955352572,8.407668113708494,0.4228,14.33596,14.067940000000002,14.867220000000001,14.064960000000001,14.0801,14.599580000000001
55000,-0.4365608171842716,8.17166715198093,0.4232,14.260092,14.023340000000003,14.79936,13.965160000000001,14.0036,14.509
60000,-0.42994980774543906,8.114592257252447,0.4294,14.350688,14.06664,14.8894,14.048240000000002,14.12062,14.62854
65000,-0.41159205417942113,7.933408661241885,0.4312,14.333492000000001,14.057,14.87984,14.068360000000004,14.09534,14.566919999999998
70000,-0.3885040400867109,7.710764432836463,0.4222,14.298688000000002,14.037059999999999,14.844240000000003,13.999280000000002,14.072560000000001,14.5403
75000,-0.37572587097132637,7.653778369338424,0.43,14.331704000000002,14.10958,14.862420000000002,14.016960000000003,14.046,14.623560000000001
80000,-0.36256351049299596,7.402128290247034,0.4206,14.247,14.017520000000001,14.792060000000001,13.968280000000002,13.954479999999998,14.50266
85000,-0.35292445501795516,7.320047648747761,0.4242,14.304636000000002,14.052780000000002,14.863660000000003,14.001180000000002,14.020640000000002,14.58492
90000,-0.3359774448032732,7.143833681389138,0.4156,14.201635999999999,13.948979999999999,14.74942,13.90482,13.928840000000003,14.476120000000002
95000,-0.3071102474515255,6.975937483860895,0.4262,14.282900000000001,14.020760000000001,14.814959999999997,13.99726,14.00266,14.57886
100000,-0.30559205902947323,6.863096569202564,0.4256,14.291284,14.08262,14.8668,13.983279999999999,13.95474,14.568980000000002
105000,-0.29912472340795726,6.67664030039752,0.4184,14.29498,14.037640000000001,14.851680000000002,13.993620000000002,14.027120000000002,14.56484
110000,-0.2744135892998289,6.521570060871265,0.416,14.199916000000002,13.99458,14.763940000000002,13.8983,13.917580000000001,14.42518
115000,-0.25973695329493945,6.4762486581449155,0.413,14.162764000000001,13.91244,14.717479999999998,13.8734,13.874920000000001,14.435579999999998
120000,-0.2589866892551934,6.4335685941908105,0.4176,14.178907999999998,13.943660000000001,14.713980000000001,13.89436,13.894160000000001,14.448380000000002
125000,-0.23613762322951248,6.213782935672335,0.4066,14.024983999999998,13.8018,14.588700000000003,13.714659999999999,13.78338,14.236379999999999
130000,-0.23170910579738793,6.271649978778981,0.4218,14.213672000000003,13.9997,14.76924,13.9032,13.9437,14.452520000000002
135000,-0.2063715963952106,6.121702625133373,0.4238,14.242411999999998,14.09038,14.778179999999999,13.914940000000003,13.979459999999998,14.4491
140000,-0.20930850489272015,6.053955901110614,0.4242,14.256336,14.077580000000001,14.785740000000002,13.981540000000003,13.980620000000002,14.4562
145000,-0.2031650893238408,5.9030426608191595,0.4154,14.172087999999999,13.98484,14.671819999999999,13.858260000000001,13.9518,14.393720000000002
150000,-0.19937214693537464,5.9550576722180395,0.434,14.37894,14.227960000000001,14.922860000000004,14.064279999999998,14.0771,14.6025
155000,-0.17482946846151237,5.858024945082489,0.4218,14.266812000000002,14.090840000000002,14.8065,13.956579999999999,13.988459999999998,14.491679999999999
160000,-0.18173300783943253,5.700746765843144,0.3888,13.891943999999999,13.6925,14.433520000000001,13.57802,13.6195,14.13618
165000,-0.16275870921724067,5.772742919568663,0.4166,14.172504,13.96096,14.699600000000004,13.89586,13.8821,14.424
170000,-0.14077707945539494,5.787242527361268,0.412,14.121412000000001,13.96716,14.626540000000002,13.825940000000003,13.861740000000003,14.325679999999998
175000,-0.14743051881177557,5.530436349798133,0.4042,14.026296000000002,13.793559999999998,14.56342,13.719120000000002,13.76106,14.29432
180000,-0.13023870092389794,5.416571777838247,0.3994,13.97024,13.739820000000002,14.533780000000002,13.670180000000002,13.68524,14.222179999999998
185000,-0.14612850654577075,5.505961609769751,0.4234,14.252156,14.0481,14.776959999999997,13.923179999999999,13.987940000000002,14.5246
190000,-0.13184366426120203,5.295092690432513,0.4048,13.991384000000002,13.80078,14.552380000000001,13.70858,13.656459999999997,14.23872
195000,-0.11677795140471843,5.315817505972726,0.3956,13.85866,13.654540000000003,14.4152,13.562840000000003,13.53602,14.1247
200000,-0.11961931654924733,5.341876340795445,0.3988,13.946451999999999,13.7426,14.47548,13.662720000000002,13.6407,14.21076
