Episode,Actor_Loss,Critic_Loss,Win_Rate,Reward,Pos0_Reward,Pos1_Reward,Pos2_Reward,Pos3_Reward,Pos4_Reward
5000,-3.3512360729773842,34.97782215277354,0.788,87.24046,17.2467,17.76584,17.44458,17.32142,17.461920000000003
10000,-3.31426462173462,34.558169639587405,0.7826,87.39183999999999,17.27098,17.758960000000002,17.508180000000003,17.31786,17.53586
15000,-3.282810870409012,35.06226617495219,0.7884,87.77018000000001,17.386940000000003,17.80628,17.5587,17.39008,17.62818
20000,-3.3179534794886902,36.20563907623291,0.8164,89.42938000000001,17.751440000000002,18.136580000000002,17.871800000000004,17.7136,17.95596
25000,-3.272132693131765,35.784411334991454,0.8094,89.4364,17.739440000000002,18.12984,17.8645,17.724220000000003,17.978400000000004
30000,-3.2268390846252437,35.69480868975321,0.8132,89.3949,17.69404,18.12818,17.84986,17.75222,17.9706
35000,-3.193656880656878,35.960829750696824,0.8224,90.12162,17.864140000000003,18.24782,18.007720000000003,17.912860000000002,18.08908
40000,-3.0573548111708275,34.9460202175638,0.8112,89.26212,17.686580000000003,18.057180000000002,17.827080000000002,17.75198,17.939300000000003
45000,-2.9728539645671845,34.67981509367625,0.8132,89.51786,17.74986,18.12404,17.882640000000002,17.78562,17.9757
50000,-2.90492406129837,34.83044075171153,0.8234,89.96152,17.828580000000002,18.2228,17.968660000000003,17.88306,18.05842
55000,-2.7450904645090515,33.65654466877812,0.8096,89.0786,17.67166,18.06426,17.82726,17.66532,17.8501
60000,-2.577477265167236,32.395230758667,0.7992,88.3518,17.53104,17.96932,17.6845,17.504720000000002,17.66222
65000,-2.505230762163798,32.14753418763478,0.8026,88.56286,17.5931,18.031100000000002,17.72852,17.549480000000003,17.66066
70000,-2.4478686066468556,31.6906413714091,0.8008,88.48576,17.568040000000003,18.01204,17.69592,17.5417,17.668060000000004
75000,-2.4217351802190143,31.864239668846135,0.8094,89.00688000000001,17.670740000000002,18.098100000000002,17.84628,17.653640000000003,17.738120000000002
80000,-2.367211661338806,31.445993574460346,0.8082,88.87212,17.668060000000004,18.041420000000002,17.79022,17.65962,17.7128
85000,-2.3405911914507547,31.07807377179464,0.8026,88.66144,17.634680000000003,18.031940000000002,17.734140000000004,17.58888,17.6718
90000,-2.309397989114126,30.851813181241354,0.8096,88.96466,17.7022,18.085500000000003,17.78602,17.667340000000003,17.7236
95000,-2.2244415897369385,29.85288904571533,0.7944,87.87293999999999,17.50238,17.86484,17.5956,17.42744,17.482680000000002
100000,-2.1731721144914626,29.132979059219362,0.7904,87.83691999999999,17.49396,17.86232,17.5238,17.43878,17.518060000000002
105000,-2.142409362097581,28.84456318219502,0.793,88.0166,17.531900000000004,17.881980000000002,17.574740000000002,17.48534,17.542640000000002
110000,-2.07489954662323,27.91676124572754,0.7824,87.18372,17.365,17.736140000000002,17.372840000000004,17.31444,17.3953
115000,-2.068411460916201,28.091840378443397,0.7984,88.04484,17.546440000000004,17.88928,17.56274,17.52136,17.52502
120000,-1.986905656337738,26.790513557434082,0.7744,86.95884000000001,17.32664,17.710520000000002,17.31904,17.277000000000005,17.325640000000003
