Episode,Actor_Loss,Critic_Loss,Win_Rate,Reward,Pos0_Reward,Pos1_Reward,Pos2_Reward,Pos3_Reward,Pos4_Reward
5000,-1.5260512949119915,20.918732677806506,0.8622,91.96528,18.309620000000002,18.630700000000004,18.398,18.240180000000002,18.38678
10000,-1.4454655558130014,19.84683071634044,0.8448,90.96637999999999,18.129540000000002,18.44048,18.209020000000002,18.02232,18.165020000000002
15000,-1.3978087402426675,19.574358446701712,0.8496,91.26921999999999,18.16752,18.49468,18.2635,18.09742,18.246100000000002
20000,-1.3727680450136013,19.08659992651506,0.848,90.95014,18.096960000000003,18.42358,18.20914,18.04744,18.17302
25000,-1.3389114160123077,18.70953021671461,0.8506,91.20982,18.16556,18.472920000000002,18.2704,18.078360000000004,18.222579999999997
30000,-1.2991769748384303,18.238914246992636,0.8556,91.43764,18.19866,18.52608,18.30132,18.144,18.267580000000002
35000,-1.2656552478541498,17.88176889004915,0.8608,91.81824,18.29242,18.591260000000002,18.36934,18.21566,18.34956
40000,-1.195088565457951,17.046807874332774,0.844,90.95052,18.114520000000002,18.4302,18.1933,18.0196,18.1929
45000,-1.1547483409487684,16.631907985521398,0.8386,90.50502,18.01974,18.3306,18.113640000000004,17.96402,18.07702
50000,-1.1438280741546465,16.488503543190333,0.861,91.576,18.25188,18.55472,18.30632,18.181760000000004,18.28132
55000,-1.1239603495597839,16.20835417834195,0.8538,91.22381999999999,18.179740000000002,18.48694,18.25362,18.09928,18.204240000000002
60000,-1.0942841520516773,15.886302276279617,0.857,91.4993,18.223580000000002,18.54046,18.29316,18.182860000000005,18.259240000000002
65000,-1.0538338548486883,15.334337121790105,0.8586,91.52756,18.21708,18.54942,18.32918,18.16222,18.269660000000002
70000,-1.0061771438432776,14.5592216408771,0.8524,91.42538,18.222720000000002,18.517740000000003,18.2882,18.14636,18.250360000000004
75000,-0.9642553524537518,14.217510535500265,0.8522,91.39674000000001,18.2312,18.494280000000003,18.3001,18.119040000000002,18.25212
80000,-0.94210131380869,14.00662875797438,0.8526,91.33117999999999,18.210720000000002,18.49292,18.2691,18.136280000000003,18.222160000000002
85000,-0.9045312274538952,13.495675530640977,0.8468,91.08511999999999,18.13928,18.44732,18.25148,18.06286,18.18418
90000,-0.8801860041509976,13.277003379301592,0.86,91.66398000000001,18.282020000000003,18.54682,18.3394,18.19572,18.30002
95000,-0.8619782553477723,12.958484666997737,0.8532,91.19974,18.175040000000003,18.45606,18.254260000000002,18.103440000000003,18.21094
100000,-0.8180228749565456,12.480831556734831,0.8494,90.95254,18.13464,18.41362,18.18082,18.05224,18.17122
105000,-0.8148093790899622,12.415595951947298,0.8634,91.81461999999999,18.3059,18.553340000000002,18.36242,18.242040000000003,18.350920000000002
110000,-0.779139489090961,11.87851127334263,0.8616,91.84826000000001,18.31136,18.583340000000003,18.36558,18.24026,18.347720000000002
115000,-0.7658165982636537,11.811375531283291,0.8676,92.2213,18.3993,18.651660000000003,18.42798,18.3078,18.43456
120000,-0.7388256185434081,11.201945996284486,0.8582,91.42148,18.21978,18.504140000000003,18.26568,18.1581,18.273780000000002
125000,-0.714540555016561,10.964261891625144,0.8664,91.91242,18.340000000000003,18.58072,18.37178,18.25776,18.362160000000003
130000,-0.6913076600043669,10.676511766599573,0.8662,92.06362,18.361460000000005,18.61352,18.413260000000005,18.28666,18.388720000000003
135000,-0.6427291418476538,10.220470868457447,0.8536,91.19774,18.182840000000002,18.45332,18.220340000000004,18.108880000000003,18.232360000000003
140000,-0.6310433321920308,9.844887735626914,0.8502,91.09934,18.1609,18.404120000000002,18.210560000000005,18.09732,18.226440000000004
145000,-0.6048077005147934,9.82190158678138,0.872,92.42256,18.438640000000003,18.685440000000003,18.473540000000003,18.352480000000003,18.472460000000005
150000,-0.6073689064383507,9.505566343394191,0.8588,91.7013,18.3078,18.53656,18.305500000000002,18.21,18.34144
155000,-0.5623821778459983,9.20579875599254,0.859,91.65496,18.30378,18.53844,18.3291,18.196560000000005,18.28708
160000,-0.5394868102021838,8.99828660591789,0.8538,91.22547999999999,18.207140000000003,18.42522,18.21994,18.155540000000002,18.217640000000003
165000,-0.5209380064227364,8.770370932058855,0.8628,91.79032,18.30846,18.5461,18.33436,18.235020000000002,18.366380000000003
170000,-0.503365618789738,8.56095918742093,0.859,91.59676,18.266760000000005,18.49996,18.2901,18.202060000000003,18.337880000000002
175000,-0.4948973376236179,8.249038321321661,0.8666,92.14138,18.3808,18.627879999999998,18.396520000000002,18.30988,18.4263
180000,-0.47457682744316443,7.949336887442545,0.8476,91.05168,18.152620000000002,18.4212,18.17202,18.09136,18.21448
185000,-0.4467697717249393,7.731903650543905,0.8572,91.57016,18.26088,18.52028,18.294140000000002,18.184660000000004,18.310200000000002
190000,-0.4439650253757187,7.634622698244841,0.8642,92.27504,18.43168,18.67698,18.41212,18.33558,18.41868
