Episode,Actor_Loss,Critic_Loss,Win_Rate,Reward,Pos0_Reward,Pos1_Reward,Pos2_Reward,Pos3_Reward,Pos4_Reward
5000,-3.3038978572686513,34.47621490160625,0.7754,86.4115,17.105140000000002,17.57116,17.309560000000005,17.151580000000003,17.274060000000002
10000,-3.336657010555267,34.92877049636841,0.781,87.04946000000001,17.237940000000002,17.690279999999998,17.420760000000005,17.257620000000003,17.442860000000003
15000,-3.2908550099531806,35.271867887179056,0.7938,88.14312,17.43432,17.888180000000002,17.65168,17.473640000000003,17.6953
20000,-3.2506962235450736,35.415769477844236,0.8006,88.5089,17.50742,17.95314,17.7327,17.56328,17.75236
25000,-3.144597012003263,34.81409314076106,0.7982,88.35254,17.49868,17.947840000000003,17.70058,17.5292,17.676240000000004
30000,-3.00129014035066,33.90236166715622,0.7888,87.78256,17.359180000000002,17.84478,17.58202,17.4326,17.563980000000004
35000,-2.903704801996549,33.82228380044301,0.7978,88.27195999999999,17.474220000000003,17.941580000000005,17.7065,17.499979999999997,17.64968
40000,-2.7290050317764285,32.92650850296021,0.7922,88.06994,17.446180000000002,17.887260000000005,17.639879999999998,17.46694,17.62968
45000,-2.629031865298748,32.71893986066183,0.7904,87.67482,17.38014,17.797420000000002,17.5541,17.40246,17.5407
50000,-2.540885687073072,32.36518952051799,0.7954,88.00225999999999,17.46404,17.861760000000004,17.6101,17.48864,17.577720000000003
55000,-2.455223857498169,31.71871145248413,0.786,87.72372,17.396040000000003,17.827560000000002,17.5527,17.42568,17.52174
60000,-2.4476042570670447,31.966787230968475,0.801,88.68844,17.59286,17.99724,17.73252,17.61438,17.751440000000002
65000,-2.4444242972135544,32.07116165955861,0.8078,89.03504000000001,17.675880000000003,18.057240000000004,17.79278,17.675240000000002,17.8339
70000,-2.3646547567844394,31.021868622303014,0.8034,88.85311999999999,17.62632,18.0133,17.7297,17.659860000000002,17.823940000000004
75000,-2.291177991181612,30.29989054600398,0.7924,88.0647,17.463540000000002,17.8656,17.587740000000004,17.50476,17.643060000000002
80000,-2.281049108695984,30.311299697875974,0.8046,88.75436,17.639780000000002,18.0009,17.74818,17.64136,17.724140000000002
85000,-2.23832178046306,29.67049386103948,0.7998,88.51896,17.58502,17.94956,17.707040000000003,17.60272,17.67462
90000,-2.2071647614240644,29.423527733484903,0.8054,88.652,17.63418,17.9621,17.74884,17.585079999999998,17.7218
95000,-2.146851835300525,28.81515779097875,0.8056,88.49054,17.63012,17.9263,17.720879999999998,17.526880000000002,17.686360000000004
100000,-2.067685697178046,27.670343808333076,0.7948,87.91422,17.502760000000002,17.81424,17.592660000000002,17.40072,17.603839999999998
105000,-2.051490745337113,27.615619908208437,0.8028,88.1935,17.5747,17.855860000000003,17.647040000000004,17.46678,17.64912
110000,-1.982924089084069,26.47617456118266,0.798,87.96146,17.53762,17.779120000000002,17.585379999999997,17.44508,17.61426
115000,-1.939406868269046,25.989443878332775,0.8094,88.72904,17.704420000000002,17.938860000000002,17.730120000000003,17.575,17.780640000000002
120000,-1.8773456388215222,25.04622259537379,0.8018,88.24812,17.602520000000002,17.85696,17.65972,17.485020000000002,17.6439
125000,-1.8374781770507493,24.662723672389987,0.807,88.51213999999999,17.670640000000002,17.888640000000002,17.694,17.553140000000003,17.70572
130000,-1.7470429755687715,23.391747558593746,0.7954,87.84216,17.5423,17.74386,17.605760000000004,17.3865,17.563740000000003
135000,-1.6502921151618164,22.271679766972863,0.786,87.33384,17.447080000000003,17.6518,17.4614,17.3003,17.47326
140000,-1.6050273720920085,21.759725908438366,0.79,87.45846,17.451580000000003,17.67726,17.494220000000002,17.344820000000002,17.490579999999998
145000,-1.5468297178049883,21.017136601607007,0.792,87.58525999999999,17.4735,17.6782,17.512240000000002,17.379920000000002,17.5414
150000,-1.480162836611271,20.20592951178551,0.784,86.96798000000001,17.3688,17.548080000000002,17.39194,17.25646,17.4027
155000,-1.4243299842834474,19.559474861145024,0.784,87.0732,17.387140000000002,17.581580000000002,17.39552,17.27808,17.430880000000002
160000,-1.4152951420346895,19.47353036204974,0.8018,88.05442,17.6173,17.74302,17.6307,17.478620000000003,17.58478
165000,-1.3536410068968934,18.597275416056316,0.8012,88.05254000000001,17.59906,17.729700000000005,17.62834,17.46544,17.63
170000,-1.2990407294531663,18.043697847922644,0.7976,87.56225999999998,17.497160000000004,17.64986,17.52458,17.360120000000002,17.530540000000002
175000,-1.3015278423825898,17.83495424191157,0.812,88.72511999999999,17.7365,17.88138,17.760300000000004,17.61118,17.73576
180000,-1.206650057633718,16.768070232868194,0.8014,87.89658,17.579960000000003,17.709640000000004,17.5989,17.429240000000004,17.578840000000003
185000,-1.1752750472227733,16.296200243631997,0.8072,88.55038,17.7295,17.8226,17.71708,17.55602,17.72518
190000,-1.1234285000960031,15.487752449512483,0.8024,88.34912,17.676380000000005,17.777179999999998,17.69746,17.52982,17.66828
195000,-1.0583128873010477,14.876083572705587,0.8034,88.1277,17.668560000000003,17.737779999999997,17.64762,17.46886,17.60488
200000,-1.0153636128664016,14.169636934280396,0.807,88.58176,17.7197,17.80218,17.7261,17.62206,17.71172
