Episode,Actor_Loss,Critic_Loss,Win_Rate,Reward,Pos0_Reward,Pos1_Reward,Pos2_Reward,Pos3_Reward,Pos4_Reward
5000,-3.3581834999720255,35.11812535921732,0.7896,87.0974,17.24324,17.715220000000002,17.43348,17.3028,17.40266
10000,-3.2638771291732787,33.97966423034668,0.7634,86.36493999999999,17.11832,17.57272,17.285439999999998,17.10332,17.28514
15000,-3.1765021959304813,33.575720405578615,0.7626,86.037,17.03828,17.526060000000005,17.2512,17.018860000000004,17.2026
20000,-3.1787159081300103,34.09126164913177,0.779,86.9667,17.24132,17.6938,17.44026,17.234779999999997,17.356540000000003
25000,-3.1683644790649415,34.280804763793945,0.7846,87.40704,17.31844,17.79754,17.50674,17.331220000000002,17.4531
30000,-3.1456032949686055,34.6954719543457,0.8008,88.32828,17.504660000000005,17.97494,17.72158,17.523220000000002,17.60388
35000,-3.055353059768677,34.354620560010275,0.805,88.62592,17.565560000000005,18.0486,17.779139999999998,17.5701,17.66252
40000,-2.913587496081988,33.94566595554352,0.81,88.95028,17.60254,18.073660000000004,17.84092,17.688480000000002,17.744680000000002
45000,-2.7708073029915496,33.6600665807724,0.8164,89.5596,17.737080000000002,18.19602,17.973440000000004,17.7996,17.853460000000002
50000,-2.6204637346665063,33.58657871087392,0.824,89.61308000000001,17.777720000000002,18.210440000000002,17.958440000000003,17.8159,17.85058
55000,-2.503524022724317,32.84631861811099,0.824,89.74288,17.82266,18.2423,17.997320000000002,17.801940000000002,17.87866
60000,-2.4313498290379845,32.309147818883254,0.8242,89.8156,17.80272,18.25504,18.02016,17.836860000000005,17.90082
65000,-2.3902501644690832,32.052733381589256,0.8342,90.37088,17.95322,18.34896,18.126720000000002,17.936020000000003,18.00596
70000,-2.2886900422970453,30.83795901139577,0.8246,89.6589,17.801440000000003,18.21058,17.98752,17.790540000000004,17.86882
75000,-2.203785507678986,29.922325714774754,0.822,89.51794,17.763900000000003,18.19996,17.97718,17.76894,17.80796
