Episode,Actor_Loss,Critic_Loss,Win_Rate,Reward,Pos0_Reward,Pos1_Reward,Pos2_Reward,Pos3_Reward,Pos4_Reward
5000,-3.334232363303503,34.725528637568154,0.7828,86.89784,17.1875,17.71018,17.38176,17.23214,17.38626
10000,-3.310196595191955,34.53271212768554,0.7786,87.27628,17.27872,17.728740000000002,17.469720000000002,17.284979999999997,17.514120000000002
15000,-3.2960739441712694,35.165067195892334,0.796,88.23643999999999,17.46012,17.905260000000002,17.66152,17.463540000000002,17.746
20000,-3.3015175739924114,35.70467604001363,0.8086,89.0479,17.64194,18.090960000000003,17.828740000000003,17.609080000000002,17.87718
25000,-3.2373047578334813,35.227811487515766,0.796,88.49221999999999,17.527,17.941840000000003,17.69238,17.555120000000002,17.77588
30000,-3.2119086049000423,35.552892255783085,0.811,89.36498,17.70482,18.105700000000002,17.84664,17.729660000000003,17.97816
35000,-3.1876034486293796,35.78072166442871,0.8206,90.04522,17.855320000000003,18.2451,17.994000000000003,17.877080000000003,18.07372
40000,-3.0989650555451713,35.41156938870748,0.8204,89.78944,17.7967,18.17888,17.93856,17.82288,18.05242
45000,-3.0055729795538864,34.98579001219377,0.82,90.09974,17.85412,18.22186,17.98448,17.922300000000003,18.11698
50000,-2.901485358277957,34.76020589669545,0.82,89.69832,17.79784,18.155720000000002,17.903660000000002,17.827540000000003,18.013560000000002
55000,-2.804361285334047,34.235302983159606,0.8204,90.07372,17.887320000000003,18.217979999999997,17.982060000000004,17.8941,18.09226
60000,-2.667350336710612,33.46129558881125,0.813,89.53905999999999,17.751520000000003,18.13936,17.889400000000002,17.782020000000003,17.976760000000002
65000,-2.5937180026372277,33.25570168495178,0.815,89.41642,17.779080000000004,18.136680000000002,17.871460000000003,17.72832,17.90088
70000,-2.4311738330125805,31.563670818010966,0.797,88.26624,17.529220000000002,17.94574,17.700000000000003,17.485879999999998,17.6054
75000,-2.367847604552905,31.05845180352529,0.7916,87.97918,17.48356,17.892940000000003,17.646720000000002,17.394920000000003,17.561040000000002
80000,-2.3783589450518288,31.350343759854635,0.8064,88.92811999999999,17.693960000000004,18.0685,17.82426,17.60564,17.735760000000003
85000,-2.309174170303345,30.61176776123047,0.7946,88.15266000000001,17.543280000000003,17.917660000000005,17.65846,17.44792,17.585340000000002
90000,-2.2757171511650087,30.357854533195496,0.7986,88.46571999999999,17.610440000000004,17.968740000000004,17.68986,17.53888,17.6578
95000,-2.2172148023049036,29.65861672560374,0.7932,88.0373,17.511160000000004,17.88528,17.6477,17.46508,17.528080000000003
100000,-2.1840102885246275,29.21943185424805,0.7924,88.09515999999999,17.51218,17.911300000000004,17.59598,17.50666,17.56904
105000,-2.1563417696952816,29.081058581670124,0.7952,88.15676,17.537020000000002,17.92498,17.6199,17.512760000000004,17.5621
110000,-2.0863545700907706,28.024803725878396,0.7828,87.39348000000001,17.39538,17.794420000000002,17.44132,17.3312,17.431160000000002
115000,-2.0518653658866883,27.532057327270504,0.7852,87.6323,17.4704,17.82028,17.49912,17.41128,17.43122
120000,-2.0060820474227268,27.105510449409483,0.7862,87.51624,17.4749,17.81618,17.440900000000003,17.40118,17.38308
125000,-1.9450112896919252,26.275436195373537,0.7768,86.94736,17.326,17.71498,17.29952,17.296280000000003,17.31058
130000,-1.9352392059564592,26.265140509605406,0.7882,87.49864000000001,17.4458,17.80674,17.44926,17.386660000000003,17.410180000000004
135000,-1.845052901363373,24.936217361450193,0.769,86.5884,17.261440000000004,17.636540000000004,17.24602,17.19838,17.24602
140000,-1.869022989845276,25.42636403656006,0.797,87.8102,17.51254,17.887020000000003,17.5037,17.4462,17.46074
145000,-1.889317169090112,25.55756151676178,0.8034,88.37498,17.583660000000002,17.98552,17.6401,17.565600000000003,17.6001
150000,-1.9149373212456702,25.803439370791114,0.8178,89.36306,17.79278,18.152960000000004,17.83144,17.700460000000003,17.88542
155000,-1.8720858865198882,25.36186467046323,0.8204,89.56962,17.8402,18.204720000000002,17.9023,17.73236,17.89004
160000,-1.8290099195639293,24.839085284868876,0.822,89.4684,17.833820000000003,18.151740000000004,17.87338,17.745340000000002,17.86412
165000,-1.7411489711205164,23.686750515302023,0.8124,88.85332,17.71436,18.01304,17.745500000000003,17.585520000000002,17.7949
170000,-1.719164799399998,23.532075923422102,0.8204,89.42542,17.805320000000002,18.169240000000002,17.86154,17.7028,17.88652
175000,-1.6998083994785944,23.035921430587774,0.8298,90.05788000000001,17.946540000000002,18.264020000000002,18.0156,17.829079999999998,18.002640000000003
180000,-1.6236869363983473,22.25348969300588,0.821,89.4195,17.8167,18.15958,17.8629,17.69962,17.8807
185000,-1.633821586422298,22.448660867110547,0.8414,90.64316000000001,18.03312,18.3882,18.09924,17.97894,18.14366
190000,-1.7016247555483943,22.63475108768629,0.8638,92.3537,18.38604,18.745620000000002,18.44932,18.31424,18.45848
195000,-1.6384067830172453,21.910606679049405,0.863,92.12446000000001,18.34902,18.678100000000004,18.42698,18.2489,18.421460000000003
200000,-1.5614636529010277,21.1967017546944,0.8572,91.83888,18.28678,18.626540000000002,18.34582,18.206380000000003,18.37336
