Episode,Actor_Loss,Critic_Loss,Win_Rate
365000,-5.639653568125693e-05,7.853725132324895e-05,0.8346
370000,-0.00011957555289635972,8.071875299719977e-05,0.8422
375000,-9.658317495727118e-05,7.756864168028267e-05,0.8256
380000,-9.75305108596558e-05,7.32575773933301e-05,0.8518
385000,-7.08510486387952e-05,8.102814504325025e-05,0.8388
390000,-3.341217470023138e-05,8.566651149521931e-05,0.8318
395000,-0.000138229576428666,8.329136629902717e-05,0.8306
400000,-4.8931894782625655e-05,7.405218196293825e-05,0.8446
405000,-5.888436899870915e-05,7.544772946251517e-05,0.8374
410000,-0.00011259885322151995,7.737128259538187e-05,0.8402
415000,-6.443069508842805e-05,7.85082358258175e-05,0.826
420000,-0.00010959948674454889,7.753974410740699e-05,0.849
425000,-0.00011682228670749688,7.538582276142931e-05,0.8346
430000,-5.166318154673871e-05,7.755594280448956e-05,0.8358
435000,-8.701973493454874e-05,8.195408356740423e-05,0.8376
440000,-2.737256711061681e-05,7.7436945582082e-05,0.8406
445000,-5.017077848824176e-05,7.320031454582931e-05,0.8344
450000,-0.0001625153218524049,7.605665941019137e-05,0.8404
455000,-3.724460636078675e-05,7.518613119827933e-05,0.8326
460000,-8.642561020856784e-05,7.928502078436355e-05,0.8386
465000,-6.666376680853953e-05,9.27248656807933e-05,0.8328
470000,-5.833034450419087e-05,8.410286530609785e-05,0.8378
475000,-0.0001709924650383429,7.802644018817733e-05,0.8372
480000,-8.541166510814454e-05,7.642939939008404e-05,0.8452
485000,-3.2789635007129216e-05,7.871554834823853e-05,0.8406
490000,-6.490299572503673e-05,7.557023862951293e-05,0.8352
495000,-0.00014494272051939207,7.586633091705153e-05,0.842
500000,-3.772018877577425e-05,7.422699459509559e-05,0.8378
