Episode,Actor_Loss,Critic_Loss,Win_Rate
5000,0.00016865343503458987,0.00020063175118896956,0.797
10000,-0.00011035249813176053,0.000101516951569162,0.7932
15000,-0.00012055607598995267,9.152786090756611e-05,0.7856
20000,-0.00016456925985721682,9.25632208842823e-05,0.8078
25000,-6.130475913579406e-05,9.564297988617909e-05,0.7898
30000,-0.00010741534366995134,9.192836781342824e-05,0.8064
35000,-0.0001224431843547791,0.00010275604261551053,0.8072
40000,-9.677367988084978e-05,9.378562072015484e-05,0.7962
45000,-6.094259582596352e-05,0.00010004607262696179,0.805
50000,-0.00013518265670124194,0.00011184548505601317,0.7972
55000,-0.00014221647672153876,0.00015413205710501643,0.8066
60000,-7.445901355443614e-05,0.00015670079937990522,0.8096
65000,-7.973415632325971e-05,0.0001260439363856373,0.7962
70000,-1.0507603966895327e-05,0.00014229482318720935,0.8072
75000,-0.000588702306936284,0.00031655880775360856,0.8142
80000,-0.0009572153998306021,0.0007995694171161934,0.8124
85000,0.00024086594761077627,0.001341820784242979,0.8008
90000,-0.0012647243557694311,0.00043897589572831447,0.802
95000,-0.000102573520354099,0.00010587447847380342,0.803
100000,-9.40809019217189e-05,7.157170239224797e-05,0.8108
105000,1.2981230248480355e-05,6.928030537286152e-05,0.8082
110000,-0.00011254470795165615,7.198921957751736e-05,0.8174
115000,7.799784788176106e-06,7.054891868089423e-05,0.8068
120000,-7.486704708412616e-05,7.194962760574224e-05,0.8006
125000,-0.00013040294413571018,6.908922652352582e-05,0.8122
130000,-7.104423852126728e-05,7.430939785990631e-05,0.807
135000,-7.315441060207205e-05,7.222320891742129e-05,0.811
140000,-9.840625869094805e-05,7.029378099579607e-05,0.8154
145000,-3.1628938677386046e-05,7.159975355837862e-05,0.815
150000,-0.00011350717282994083,7.579197290397133e-05,0.8188
155000,-3.3181427012844246e-05,7.118735023444363e-05,0.8132
160000,-8.13472626020939e-05,7.367493162746541e-05,0.8094
165000,-0.00011508506675023491,7.501048639824148e-05,0.8204
170000,-6.093417099068773e-05,7.157136734230849e-05,0.8186
175000,-5.706721918083228e-05,7.327516990092893e-05,0.8158
180000,-0.00011496245452538761,7.664277321358288e-05,0.8102
185000,-5.3384947406698295e-05,7.457871727941286e-05,0.8128
190000,-0.0001348285345954991,7.90415718559719e-05,0.8176
195000,-0.00010712575194900083,7.511980410250227e-05,0.8318
200000,-4.121355586074552e-05,7.826093815310742e-05,0.8204
205000,-9.753118366238791e-05,7.955667570058722e-05,0.8168
210000,-3.316336463164612e-05,8.37318960596652e-05,0.8174
215000,-8.909421665758481e-05,7.361527178031595e-05,0.8192
220000,-0.00012531678284943837,7.692893859712058e-05,0.8142
225000,-4.650423176381461e-05,9.347832898735457e-05,0.814
230000,-0.00013115596360175152,8.89517720376413e-05,0.8046
235000,-4.3272472533356867e-05,7.924202066572869e-05,0.8108
240000,-0.00016132316856480125,7.939540743488276e-05,0.8106
245000,-6.257292303644129e-05,8.758616998723785e-05,0.816
250000,-2.4008139431922864e-05,8.032416887241804e-05,0.8078
255000,-0.0001501642628435699,8.610230467335593e-05,0.814
260000,9.977580263061628e-07,8.129962462471272e-05,0.8234
265000,-0.0001464046821534263,8.213801523500781e-05,0.8192
270000,-8.903420300991154e-05,8.288528912695862e-05,0.8278
275000,-0.00014497103897876206,9.364529190255173e-05,0.8234
280000,-2.637779357230653e-05,9.412631444992375e-05,0.8122
285000,-0.00015051984500852696,8.110462204058422e-05,0.8214
290000,4.612900283971173e-08,8.111267212977206e-05,0.8208
295000,-8.829412122963732e-05,7.609004251207807e-05,0.8266
300000,-7.390799520951828e-05,7.353956433412942e-05,0.821
305000,-6.853659177874509e-05,8.7659907573349e-05,0.8244
310000,-0.00014270495778229513,8.531920457244269e-05,0.8194
315000,-6.736240878165952e-05,8.41704403801882e-05,0.8274
320000,-7.973463670225557e-05,8.570085856263177e-05,0.82
325000,-0.00010088248057703216,8.524429510240832e-05,0.8182
330000,-0.00013142313839011876,9.284017399598572e-05,0.8158
335000,2.60917377288378e-06,0.00010006467741534479,0.8246
340000,-9.68801046004349e-05,8.479706169358299e-05,0.8244
345000,-8.635422428824311e-05,8.522736864809606e-05,0.8134
350000,-0.00014518790178499327,0.00010513109676442885,0.818
355000,-2.9608446335339058e-05,0.0001230276009110916,0.8216
360000,-0.00021860603345279141,0.00014950777131161885,0.8208
365000,-7.268732514755048e-05,0.00018238855924816258,0.8288
370000,-0.0002646719506075264,0.00013272861463559346,0.8156
375000,-4.2970109598172657e-05,9.674269313109107e-05,0.8032
380000,-7.68277003080205e-05,7.24280016584089e-05,0.8212
385000,-8.585402259437087e-05,7.408267128994339e-05,0.822
390000,-6.19503426170685e-05,7.656906065834767e-05,0.8254
395000,-6.879723162001028e-05,8.39724804488166e-05,0.8244
400000,-8.354978558813287e-05,7.884591544401094e-05,0.8216
