Episode,Actor_Loss,Critic_Loss,Win_Rate
500,-0.1644570417702198,0.566071629524231,0.86
1000,-0.13317208644002676,0.5374069064855576,0.81
1500,-0.14459873487552008,0.550847738981247,0.842
2000,-0.16467882320284843,0.5730426609516144,0.84
2500,-0.1407852753996849,0.5561191737651825,0.848
3000,-0.16072283685207367,0.5761667390664419,0.86
3500,-0.1566041760146618,0.5454434007406235,0.842
4000,-0.15942772254347803,0.566279873251915,0.83
4500,-0.13507872459789116,0.5308695534865061,0.84
5000,-0.14053737856447696,0.5289612263441086,0.816
5500,-0.17444099113345146,0.572093203663826,0.854
6000,-0.1378281272947788,0.5405948460102081,0.834
6500,-0.14564647600054742,0.5509686321020126,0.866
7000,-0.1595136391619841,0.5721097489198049,0.866
7500,-0.13543334901332854,0.5427263826131821,0.828
8000,-0.14005887024104596,0.535539910197258,0.844
8500,-0.15454684744278588,0.5634497404098511,0.848
9000,-0.1486193545162678,0.5389398038387299,0.846
9500,-0.15402990579605103,0.5664832890033722,0.844
10000,-0.14460069288810093,0.549975166718165,0.862
10500,-0.14222561903297903,0.5312415212392807,0.824
11000,-0.15553119803468388,0.5542923112710317,0.87
11500,-0.16203956454992297,0.5698413848876953,0.864
12000,-0.13764973022043706,0.5408963412046432,0.87
12500,-0.1416783889134725,0.5522279342015585,0.844
13000,-0.1439030695706606,0.5464139729738235,0.858
13500,-0.1554843857884407,0.5380869656801224,0.804
14000,-0.1317272166411082,0.5367939174175262,0.838
14500,-0.14385249726474286,0.5508164912462234,0.862
15000,-0.1641023837029934,0.5659624338150024,0.832
15500,-0.14351434831817944,0.5334408084551493,0.832
16000,-0.1359563559293747,0.5286069065332413,0.848
16500,-0.16549773762623468,0.5631241997083029,0.862
17000,-0.13763305358588696,0.5242328345775604,0.826
17500,-0.14831696413457393,0.5495014637708664,0.86
18000,-0.14774355640014014,0.5347891251246134,0.83
18500,-0.15454719252884386,0.5339232683181763,0.848
19000,-0.14607783183455467,0.5460245907306671,0.838
19500,-0.15590907111763955,0.5282396773497263,0.818
20000,-0.14580207504332066,0.5484267920255661,0.872
20500,-0.1576788283884525,0.5743996202945709,0.878
21000,-0.13958854041993618,0.542603924870491,0.858
21500,-0.12570165134966374,0.5200570449233055,0.814
22000,-0.13892253388961157,0.515460858742396,0.824
22500,-0.13488176055252551,0.541133850812912,0.842
23000,-0.1371746830642223,0.5384794622659683,0.864
23500,-0.14182658741871515,0.5459033946196238,0.826
24000,-0.13963392414152623,0.5082791149616241,0.816
24500,-0.1415413670241833,0.5127184291680654,0.81
25000,-0.1628104902803898,0.547650471329689,0.854
25500,-0.1508421465754509,0.5420846939086914,0.85
26000,-0.12582227699458598,0.5106924672921499,0.808
26500,-0.12383026368916035,0.5289909541606903,0.826
27000,-0.13308180160820482,0.5244020819664001,0.782
27500,-0.146688528607289,0.5237050404151281,0.844
28000,-0.1586421962827444,0.5466067939996719,0.862
28500,-0.13672380323211353,0.521020844578743,0.84
29000,-0.1245608225464821,0.5225123912096024,0.842
29500,-0.13420694880187511,0.5261398404836655,0.84
30000,-0.15309476976593336,0.534021645784378,0.844
30500,-0.13642836883664133,0.5402932316064835,0.858
31000,-0.14378512650728226,0.5478622317314148,0.832
31500,-0.1335347317159176,0.5050560583670934,0.802
32000,-0.1529041610658169,0.5519874542951584,0.864
32500,-0.15137293909986813,0.5446495513121287,0.868
33000,-0.1302503190934658,0.5006029978394508,0.81
33500,-0.1453886043280363,0.530741959810257,0.83
34000,-0.1381320116420587,0.5248005986213684,0.858
34500,-0.1429896730929613,0.5151548534631729,0.83
35000,-0.1475864615291357,0.5444922745227814,0.85
35500,-0.13535490656892457,0.5388716161251068,0.866
36000,-0.14699594788253306,0.5240163505077362,0.834
36500,-0.1345800492912531,0.5269564241170883,0.85
37000,-0.1313881106674671,0.5144306768973669,0.842
37500,-0.12245618365705013,0.527289479970932,0.848
38000,-0.14751404200990995,0.5199964145819346,0.84
38500,-0.14239837229251862,0.5413375943899155,0.862
39000,-0.14386096224188805,0.5300426930189133,0.852
39500,-0.13645639196038248,0.5310109456380209,0.848
40000,-0.16165031641721725,0.563872829079628,0.872
