Episode,Actor_Loss,Critic_Loss,Win_Rate
500,-1.282979965209961,23.19226336479187,0.794
1000,-1.2764835333824158,21.77618465423584,0.774
1500,-1.3396435713768002,23.626804924011232,0.816
2000,-1.4457168149948116,24.43142776489258,0.802
2500,-1.3497202014923095,23.2619722366333,0.81
3000,-1.287926378250122,23.780457496643066,0.784
3500,-1.1915191674232481,23.3534797668457,0.818
4000,-1.1790022730827332,22.690859031677245,0.792
4500,-1.230622410774231,23.7079195022583,0.832
5000,-1.2546238255500792,24.233267784118652,0.848
5500,-1.1156794160604477,22.761972665786743,0.8
6000,-1.1253027391433716,24.55991153717041,0.834
6500,-1.1693827652931212,23.474118614196776,0.852
7000,-1.0717930901050567,24.14235019683838,0.836
7500,-0.9954980999231339,22.474512338638306,0.816
8000,-1.0791855812072755,23.229305458068847,0.86
8500,-1.0703851532936097,22.540957069396974,0.854
9000,-1.021883990764618,20.834419441223144,0.82
9500,-0.9085214066505432,21.049707984924318,0.834
10000,-0.8849715486168862,20.7968327999115,0.83
10500,-0.851689338684082,19.855351829528807,0.83
11000,-0.7898808228969575,19.947497367858887,0.828
11500,-0.9201530408859252,19.87712516784668,0.848
12000,-0.7607462584972382,19.297308349609374,0.842
12500,-0.7070663064718247,17.698490619659424,0.812
13000,-0.7188370418548585,17.265806484222413,0.834
13500,-0.7115325903892518,17.366008949279784,0.828
14000,-0.6788491487503052,17.230298805236817,0.854
14500,-0.6177949225902557,15.900929641723632,0.842
15000,-0.5469184398651123,14.523577213287354,0.792
15500,-0.5981013941764831,15.586782264709473,0.856
16000,-0.5665681838989258,15.178867220878601,0.856
16500,-0.49798552155494685,13.947782039642334,0.832
17000,-0.3869678497314453,13.49785270690918,0.806
17500,-0.40421561121940613,12.969775485992432,0.82
18000,-0.35875311255455017,12.239775276184082,0.836
18500,-0.366667155623436,12.042191410064698,0.846
19000,-0.36652960255742073,12.333505511283875,0.828
19500,-0.2796094456315041,11.186314010620118,0.846
20000,-0.22902957171201707,10.038730716705322,0.816
20500,-0.22907254129648208,10.227874946594238,0.838
21000,-0.2652593788504601,9.87332468032837,0.836
21500,-0.2269319948554039,9.481136131286622,0.818
22000,-0.17451512530446053,9.000049209594726,0.818
22500,-0.223601951263845,9.070093870162964,0.844
23000,-0.09710364734753965,7.964332199096679,0.792
23500,-0.097046565040946,7.9494178771972654,0.796
24000,-0.0834068855829537,7.659180641174316,0.83
24500,-0.0770556553453207,7.27146577835083,0.82
25000,-0.03512960668653249,6.597543668746948,0.83
25500,-0.06935662664473057,6.723672008514404,0.808
26000,-0.020132038872689013,6.076609420776367,0.81
26500,-0.056587799731642005,6.150080621242523,0.8
27000,-0.02586475245654583,5.986360120773315,0.834
27500,0.001778484061360358,5.731382083892822,0.846
28000,-0.006783637795597315,5.352319812774658,0.826
28500,0.04584072204306722,4.8727319717407225,0.822
29000,0.07756551977246999,4.9452863216400145,0.802
29500,0.06051368014886975,4.6484416961669925,0.8
30000,0.01925819870084524,4.93797242641449,0.818
