Episode,Actor_Loss,Critic_Loss,Win_Rate
5000,-0.3420160315654896,0.3844880251972764,0.413
10000,-0.30997176532234466,0.35698444343038965,0.3968
15000,-0.2887817424756509,0.34494235670125045,0.3974
20000,-0.2733546777495316,0.3334884164588792,0.3928
25000,-0.2513773079429354,0.3157330336315291,0.388
30000,-0.24011787805292342,0.3129908712925734,0.3948
35000,-0.21845385661082609,0.2924745466027941,0.3792
40000,-0.19484419242611953,0.26955250490989,0.359
45000,-0.1711257447089468,0.24593344969408854,0.3398
50000,-0.1514937001945717,0.22558213663952692,0.3142
55000,-0.14342061246612242,0.22314279899001122,0.3268
60000,-0.11083667320864542,0.1831933603222881,0.2676
65000,-0.11098521061498544,0.1825374161888813,0.2768
70000,-0.09570394006690809,0.1668081366057907,0.2566
75000,-0.09210787995585372,0.1650617186512266,0.2628
80000,-0.09021223748809305,0.1630527301338212,0.264
85000,-0.07030578746593423,0.15459878955568587,0.2412
90000,-0.08738480092122639,0.15964139766734223,0.2624
95000,-0.07503337886716636,0.15491905103304557,0.2484
100000,-0.06961159789934754,0.15193062728004797,0.2496
105000,-0.07136203561877383,0.14845754334638858,0.2436
110000,-0.0639321875492377,0.12177226559392043,0.2422
115000,-0.06115261808936966,0.10896999555928953,0.2382
120000,-0.055080803284155475,0.10344148254288095,0.2316
125000,-0.04976925913501402,0.09974484595245328,0.228
130000,-0.04893866192017282,0.10087865005646433,0.2298
135000,-0.03921925001135417,0.0972058369681753,0.215
140000,-0.04602281299002211,0.0848138140964097,0.2392
145000,-0.0374511120641338,0.08511729392090014,0.216
150000,-0.03333677170880476,0.07752790533263108,0.213
155000,-0.017632270847025212,0.0647168351736452,0.1456
160000,-0.023018341348857763,0.05540218146453644,0.1382
165000,-0.021147006768860045,0.05888260772515987,0.152
170000,-0.020577810382370634,0.05776222223608658,0.1564
175000,-0.01717252943861491,0.05542353617733922,0.136
180000,-0.015361633792555698,0.049937051560344364,0.1228
185000,-0.017922693792258672,0.052510894435857026,0.1636
190000,-0.019751201684065845,0.05092894170304824,0.1844
195000,-0.01935040199053313,0.05457060096849655,0.1888
200000,-0.01053107753282997,0.056419536005705595,0.1878
