Episode,Actor_Loss,Critic_Loss,Win_Rate,Reward,Pos0_Reward,Pos1_Reward,Pos2_Reward,Pos3_Reward,Pos4_Reward
5000,-2.2552586371810346,16.60809511608548,0.3774,13.058012000000002,12.79946,13.7735,12.71168,12.67716,13.32826
10000,-2.2218597961323603,16.17771362917764,0.368,13.223928000000004,12.900020000000001,13.920279999999998,12.82386,12.89986,13.57562
15000,-2.1858558788469855,15.985070657730104,0.3624,13.340792000000002,12.97428,14.040240000000002,12.93782,13.02626,13.72536
20000,-2.1537143320507472,16.136936131230105,0.3716,13.508776000000001,13.221040000000002,14.179740000000002,13.105820000000001,13.180880000000002,13.8564
25000,-2.069579095670155,15.599060406003678,0.3592,13.424248,13.13006,14.065640000000002,13.0244,13.07008,13.83106
30000,-2.0523964725600354,16.325435670216876,0.3876,13.738364,13.47246,14.3435,13.387680000000001,13.399780000000002,14.0884
35000,-1.94769946038723,15.912642077037265,0.3864,13.808191999999996,13.491040000000002,14.418459999999998,13.423720000000001,13.4874,14.22034
40000,-1.8627450681615756,15.871499199337428,0.3936,13.915072,13.623040000000003,14.528160000000003,13.544780000000001,13.577079999999999,14.3023
45000,-1.7381700632307266,15.479461878317373,0.3928,13.934952,13.651359999999997,14.5604,13.570640000000003,13.568759999999997,14.3236
50000,-1.592255937286786,14.833206054142542,0.3788,13.723220000000001,13.458959999999998,14.3342,13.364040000000003,13.371540000000003,14.08736
55000,-1.4914688451201827,14.722092925177682,0.3824,13.798196,13.522900000000003,14.3979,13.44568,13.421440000000002,14.203060000000004
60000,-1.4077713137865067,14.600297205788749,0.3854,13.807911999999998,13.543240000000003,14.40828,13.43046,13.4384,14.21918
65000,-1.3952035359100061,15.122789601926447,0.401,13.995956000000001,13.763040000000002,14.597879999999998,13.624840000000003,13.640820000000001,14.3532
70000,-1.3652667075616345,14.97832420490406,0.4012,14.102943999999999,13.8408,14.72466,13.6966,13.760340000000003,14.492320000000001
75000,-1.318283473385705,14.69822466108534,0.3996,14.065603999999999,13.85166,14.65286,13.70526,13.681740000000003,14.4365
80000,-1.3014616521767206,14.727528612954275,0.4034,14.031696,13.8459,14.617679999999998,13.666059999999998,13.615520000000002,14.41332
85000,-1.2742013287544252,14.60428915730229,0.405,14.084996,13.868,14.6812,13.682160000000001,13.705720000000001,14.4879
90000,-1.2459669010727494,14.360288252653895,0.4028,14.051008000000001,13.79446,14.644979999999999,13.697679999999998,13.688840000000003,14.429079999999999
95000,-1.204318913883633,13.976449599089445,0.3976,13.976159999999998,13.71596,14.5474,13.59426,13.624820000000001,14.398360000000004
100000,-1.1685919333828823,13.618787133252178,0.3914,13.866792,13.640239999999999,14.4599,13.47802,13.495779999999998,14.260019999999999
105000,-1.1506883353846413,13.479969259670805,0.3952,14.008208,13.756520000000002,14.583640000000003,13.6576,13.62028,14.423
110000,-1.1487723324475465,13.770406634719286,0.4114,14.143424,13.909080000000001,14.729880000000001,13.764440000000002,13.79062,14.5231
115000,-1.1574138973818884,13.900854608747695,0.424,14.321136000000001,14.093,14.886340000000002,13.9655,13.95554,14.7053
120000,-1.0847144877910613,13.084827211168076,0.4066,14.066083999999998,13.841619999999999,14.6297,13.693439999999999,13.719440000000002,14.44622
125000,-1.0549525881255113,12.932755293669526,0.4014,14.053527999999996,13.79698,14.643380000000002,13.672740000000003,13.746020000000001,14.408520000000001
130000,-1.0423012671205731,12.92574120980722,0.4162,14.173376000000001,13.91574,14.775360000000001,13.778019999999998,13.793040000000003,14.60472
135000,-1.0130064234468672,12.630613478907831,0.4094,14.085747999999999,13.845280000000002,14.66566,13.7012,13.77346,14.443140000000003
140000,-0.9786694446631837,12.360909036227635,0.41,14.098251999999999,13.851320000000001,14.676840000000002,13.7351,13.757960000000004,14.47004
145000,-0.9807166997591653,12.535924968013058,0.4242,14.25452,13.985120000000002,14.80526,13.89688,13.9927,14.592640000000003
150000,-0.9509424911604988,12.212445153130428,0.424,14.277467999999999,14.064179999999999,14.82458,13.922260000000001,13.9603,14.61602
155000,-0.8928057584497665,11.513198863135445,0.4024,14.034119999999998,13.773579999999999,14.581660000000001,13.663739999999999,13.725159999999997,14.42646
160000,-0.8771920568854722,11.49248104095459,0.4092,14.145124,13.90086,14.700480000000002,13.74784,13.821060000000001,14.555380000000001
165000,-0.8578838358543537,11.469729872103093,0.4182,14.243867999999997,14.0002,14.77982,13.901040000000002,13.948260000000001,14.59002
170000,-0.8367736242877113,11.330812581380208,0.419,14.258352000000002,14.012120000000001,14.76404,13.93912,14.0082,14.568280000000001
175000,-0.809125120198285,11.008868376413979,0.413,14.2203,13.93488,14.7698,13.857740000000002,13.94926,14.589820000000001
180000,-0.7679350853849342,10.796479797363281,0.4174,14.248607999999999,13.9836,14.801180000000002,13.87016,13.980260000000001,14.607840000000003
185000,-0.7583798998815041,10.643517003235997,0.4196,14.274080000000001,14.039860000000001,14.7827,13.856280000000002,14.023840000000002,14.667720000000001
190000,-0.7164302351298155,10.430053806304931,0.4226,14.27098,14.025160000000003,14.836760000000004,13.925020000000002,13.975059999999997,14.5929
195000,-0.6919123568799761,10.21328094623707,0.4116,14.182272000000003,13.946320000000002,14.74076,13.81422,13.901660000000001,14.5084
