Episode,Actor_Loss,Critic_Loss,Win_Rate,Reward,Pos0_Reward,Pos1_Reward,Pos2_Reward,Pos3_Reward,Pos4_Reward
5000,-2.2665412866627728,16.73132179048326,0.3764,13.044472000000003,12.7693,13.711720000000001,12.7187,12.69046,13.33218
10000,-2.2272018141405923,16.240310423714774,0.367,13.205879999999999,12.920860000000001,13.88746,12.77912,12.84956,13.5924
15000,-2.1832292451177326,16.099894421441213,0.3614,13.29722,12.95212,13.99746,12.90712,12.96988,13.65952
20000,-2.1686555323777377,16.378561962975397,0.3736,13.558699999999998,13.271360000000001,14.22536,13.184140000000003,13.185600000000003,13.927040000000002
25000,-2.0555346016372957,15.466987150056022,0.3566,13.412379999999999,13.0885,14.063379999999999,13.008700000000001,13.095440000000002,13.805879999999998
30000,-2.0582214204470315,16.362392817603215,0.3836,13.765124,13.49358,14.36602,13.417279999999998,13.42474,14.124
35000,-1.9585295861959457,16.11260545253754,0.3934,13.909524,13.631140000000002,14.519459999999997,13.547440000000002,13.556220000000001,14.29336
40000,-1.8533558136445505,15.671566436908863,0.387,13.824243999999998,13.5441,14.44082,13.44012,13.493620000000002,14.20256
45000,-1.7184937912446485,15.25701833654333,0.3838,13.7998,13.54294,14.447840000000003,13.41676,13.408,14.183460000000004
50000,-1.6373028980834143,15.586775871685575,0.4,13.999848000000004,13.705820000000001,14.612020000000001,13.6556,13.656360000000001,14.369439999999999
55000,-1.5271237285931905,15.29666961034139,0.395,13.92626,13.661040000000002,14.53268,13.55936,13.560260000000001,14.317959999999998
60000,-1.4438940933015612,14.922462449250398,0.3918,13.954603999999998,13.722980000000002,14.5208,13.580540000000003,13.604560000000001,14.344140000000003
65000,-1.395097470195205,15.044231683236582,0.399,14.004380000000001,13.795380000000002,14.61706,13.609679999999999,13.642920000000002,14.356860000000001
70000,-1.375220891407558,15.089159962109154,0.401,14.10014,13.829319999999997,14.704220000000001,13.7192,13.748840000000003,14.499120000000001
75000,-1.3308045640698185,15.011613789311161,0.4072,14.133692,13.911539999999999,14.71766,13.752260000000003,13.75348,14.533519999999998
80000,-1.2940292985350996,14.655159586447256,0.3998,14.034396000000001,13.843060000000001,14.6341,13.671579999999999,13.616220000000002,14.407020000000001
85000,-1.2800506726900736,14.589652326371937,0.4062,14.168147999999999,13.943840000000002,14.7434,13.772260000000001,13.7864,14.59484
90000,-1.2505910710777555,14.374099285261972,0.402,14.073612000000002,13.839120000000001,14.6701,13.699160000000001,13.68948,14.4702
95000,-1.2238602002461751,14.299561479356555,0.405,14.105848,13.841160000000004,14.667079999999999,13.7495,13.754540000000002,14.516960000000001
100000,-1.1957359034043773,14.046173304098625,0.4032,14.095092,13.86144,14.6949,13.692560000000004,13.721940000000002,14.504620000000001
105000,-1.1844884630044301,13.839017493636518,0.4046,14.158000000000001,13.92588,14.737720000000001,13.78074,13.787440000000002,14.55822
110000,-1.165683065034725,13.99360610820629,0.4156,14.201176,14.0018,14.7808,13.819239999999999,13.84026,14.56378
115000,-1.1355083640416463,13.616484899874084,0.4092,14.146192,13.936860000000001,14.688080000000001,13.7841,13.79788,14.524040000000003
120000,-1.0904205913455398,13.170555090021207,0.4012,14.061483999999998,13.84436,14.621740000000003,13.685920000000001,13.722520000000001,14.432880000000003
125000,-1.0548801302909852,12.84889309141371,0.4026,14.02542,13.797260000000001,14.6121,13.62536,13.698140000000002,14.394240000000002
130000,-1.0476816213130955,12.875396885190693,0.412,14.179004,13.96216,14.7287,13.789840000000002,13.816479999999999,14.597840000000001
135000,-1.0124382264084286,12.60360754860772,0.4078,14.111028,13.87266,14.680040000000002,13.735420000000001,13.79832,14.4687
140000,-1.0196757743535216,12.752851041158042,0.4212,14.312059999999999,14.091940000000003,14.87362,13.95318,13.978440000000003,14.663120000000001
145000,-0.9657030405821624,12.288285223642985,0.413,14.163999999999998,13.906979999999999,14.723340000000002,13.805259999999997,13.888760000000001,14.49566
150000,-0.9911013292824781,12.666739121189824,0.4354,14.490884000000003,14.266359999999997,15.024080000000001,14.13328,14.178459999999998,14.852240000000002
155000,-0.9324919182724424,11.994935554928249,0.419,14.338519999999999,14.0875,14.884580000000001,13.99456,14.04294,14.68302
160000,-0.9043568734769468,11.681398003189653,0.419,14.344703999999998,14.104320000000001,14.873460000000001,13.992460000000001,14.021480000000002,14.7318
165000,-0.8870459070912113,11.65740900746098,0.4232,14.3817,14.11196,14.9314,14.0453,14.081780000000002,14.738059999999997
170000,-0.8494857614315473,11.576335371457613,0.4248,14.362384,14.133920000000002,14.852040000000002,14.00472,14.108980000000003,14.71226
175000,-0.8297832479300324,11.106296786555538,0.4188,14.350216,14.08598,14.900079999999999,14.01288,14.04386,14.708280000000002
180000,-0.7868892282909816,10.914476292221636,0.4216,14.298816000000002,14.025960000000001,14.855140000000002,13.988540000000002,14.012979999999999,14.611460000000001
185000,-0.7660676083299849,10.694927462825069,0.424,14.366336,14.143720000000002,14.8919,13.959220000000002,14.081440000000002,14.7554
190000,-0.7435776203650016,10.648300633607086,0.436,14.495188000000002,14.293300000000002,15.007760000000003,14.153820000000001,14.200920000000002,14.820140000000002
195000,-0.7148291211216538,10.58951039844089,0.4274,14.400936000000002,14.188440000000002,14.936879999999999,14.039,14.10336,14.737
200000,-0.6926912670665318,10.312969386136091,0.425,14.398796,14.163800000000004,14.90446,14.051140000000002,14.10912,14.765460000000001
