Episode,Actor_Loss,Critic_Loss,Win_Rate
100,-1.2381429456174373,27.384371861815453,0.97
200,0.22173308338969946,0.9103453010320663,0.91
300,0.2231610683910549,1.50151027739048,0.91
400,0.11203738844742475,0.37924325466156006,0.96
500,0.050404977597645485,0.20445624738931656,0.95
600,0.17131179258227347,0.2573983684182167,0.96
700,0.20697322618216274,0.1986946640536189,0.97
800,-0.015338719121064059,0.0623797825537622,0.93
900,0.13534315764904023,0.09762812815606595,0.96
1000,0.05451658637957735,0.06907813576981425,0.98
1100,0.03295299180608709,0.04416122171096504,0.95
1200,0.1069704881310463,0.09041803777217865,0.95
1300,0.07694279956631361,0.044589550234377384,0.93
1400,0.034616521308198575,0.03042025342583656,0.96
1500,0.05749436337500811,0.03827793337404728,0.95
1600,0.06584880277514457,0.033346031419932844,0.96
1700,0.04821523337159306,0.031149402493610978,0.94
1800,0.055482062976807356,0.03244356554932892,0.96
1900,0.061502096867188806,0.03341169599443674,0.97
2000,0.04874021245632321,0.02749432367272675,0.96
2100,0.055243529356084765,0.03151296265423298,0.93
2200,0.056756663834676147,0.03296082280576229,0.96
2300,0.06238614769186825,0.03459709938615561,0.94
2400,0.056440178584307436,0.03358749393373728,0.97
2500,0.05026030818000436,0.032236200757324696,0.97
2600,0.06407797773135826,0.0389901646412909,0.96
2700,0.06450251545757055,0.0330006864387542,0.9
2800,0.04830985084641724,0.03471118584275246,0.9
2900,0.07630889527499676,0.041409310419112444,0.97
3000,0.048229696853086354,0.02813960798084736,0.96
3100,0.03772223818232305,0.03450299636460841,0.95
3200,0.06918089266866445,0.03971475977450609,0.93
3300,0.05903502420987934,0.03078213962726295,0.91
3400,0.05079513585194946,0.0319121852517128,0.92
3500,0.04909042078070343,0.028694368666037917,0.93
3600,0.060342997163534175,0.03370922431349754,0.94
3700,0.05960704098106362,0.03805364482104778,0.95
3800,0.06068226069211959,0.03641923740506172,0.88
3900,0.049314786156173795,0.032967815874144435,0.93
4000,0.06509598824195564,0.03451313730329275,0.95
4100,0.049034883128479125,0.0323331780731678,0.95
4200,0.06197414838243276,0.030920871067792177,0.95
4300,0.05071668740361929,0.03513930644840002,0.92
4400,0.07236582855693996,0.03704104898497462,0.99
4500,0.03319989299197914,0.03348455089144409,0.95
4600,0.06256098626181483,0.033946839859709144,0.97
4700,0.04958081844728441,0.028742910735309123,0.92
4800,0.05606036793906242,0.032898851903155446,0.94
4900,0.055846750382334,0.03149100169539452,0.9
5000,0.04791567361862689,0.03276219079270959,0.91
5100,0.05994591919705272,0.030126460641622544,0.95
5200,0.051531053823418924,0.03087785583920777,0.96
5300,0.06340912838932126,0.03952077589929104,0.93
5400,0.05993084899149835,0.03259846027940512,0.99
5500,0.03565223825280555,0.028239666484296322,0.95
5600,0.06129828587174415,0.03291955534368753,0.89
5700,0.049599487811792645,0.031093791825696826,0.93
5800,0.05923921207431704,0.03615756444633007,0.95
5900,0.05997727763606235,0.03479031613096595,0.92
6000,0.04665571890072897,0.029645113740116358,0.98
6100,0.05288773534819484,0.03244902435690165,0.95
6200,0.06798253208398819,0.038254935294389725,0.92
6300,0.059447925467975435,0.03368930146098137,0.92
6400,1.8756522695603777,0.03251428324729204,0.95
6500,0.06667768373154104,0.03652404947206378,0.96
6600,0.05585486931813648,0.03456202009692788,0.94
6700,0.04307987223874079,0.03104131598956883,0.97
6800,0.062046631625853485,0.03165198359638453,0.9
6900,0.05571610853367019,0.031314201885834336,0.94
7000,0.05570721928030252,0.031954743899405,0.94
7100,0.049535753356758506,0.03278160048648715,0.94
7200,0.067099955084268,0.03806415759027004,0.94
7300,0.03769043426495046,0.029332630336284637,0.95
7400,0.06526237335056066,0.03836166625842452,0.96
7500,0.06277761877281592,0.03541978728026152,0.94
7600,0.053617787177790886,0.037209666706621645,0.96
7700,0.07088644285686314,0.039226382970809937,0.97
7800,0.036125029810937126,0.03426685705780983,0.9
7900,0.0847576003987342,0.04544531274586916,0.93
8000,0.040346394380321726,0.03293562214821577,0.96
8100,0.05604008313268423,0.0360047958791256,0.91
8200,0.06642432659864425,0.033578908536583185,0.96
8300,0.047302022727672005,0.030685035279020667,0.93
8400,0.04775484187528491,0.0324594022706151,0.94
8500,0.06521834498271346,0.03448450588621199,0.93
8600,0.06198826227337122,0.03269406761974096,0.91
8700,0.05597328233998269,0.02798481727950275,0.97
8800,0.04982936531305313,0.033401046646758914,0.94
8900,0.06989132138434798,0.03780806586146355,0.95
9000,0.04328683402854949,0.03499218914657831,0.92
9100,0.07261924341320991,0.03776055835187435,0.92
9200,0.05014351973077282,0.034170996863394976,0.95
9300,0.055531386965885755,0.030591099895536898,0.92
9400,0.06466834056191147,0.032622882863506675,0.9
9500,0.04252134601119906,0.033243154361844066,0.94
9600,0.0735539014916867,0.03798329830169678,0.93
9700,0.047756429230321376,0.030915613286197186,0.95
9800,0.055717812951770605,0.036422090232372285,0.95
9900,0.05075206816531136,0.03216204699128866,0.91
10000,0.05576342425122789,0.032807022565975785,0.93
10100,0.06388520253822208,0.03602167381905019,0.94
10200,0.05582394036464393,0.0305292506236583,0.94
10300,0.05714721601456404,0.03238966874778271,0.93
10400,0.03840575275244191,0.03069036127999425,0.92
10500,0.05341975912451744,0.03727709944359958,0.93
10600,0.05454312645364552,0.035718544572591784,0.94
10700,0.05866104371380061,0.03197465557605028,0.98
10800,0.05845738389529288,0.0362323047593236,0.95
10900,0.048252311267424366,0.029017477063462138,0.94
11000,0.05659536824561656,0.034659444354474545,0.95
11100,0.07638241415843368,0.03712410992011428,0.94
11200,0.052546797506511214,0.03386778314597905,0.96
11300,0.042705677310004825,0.03207038342952728,0.93
11400,0.0644380646571517,0.038129840046167374,0.94
11500,0.05338833228452131,0.036065879045054317,0.92
11600,0.04295805334113538,0.0329950344748795,0.96
11700,0.053549060085788365,0.033537070732563734,0.95
11800,0.07260794989764692,0.03435685448348522,0.96
11900,0.04852592411916703,0.0323816838208586,0.95
12000,0.046816620508907364,0.029998817294836045,0.92
12100,0.05366840781643987,0.03043702058494091,0.96
12200,0.05592786237248219,0.03059414168819785,0.96
12300,0.05473810354713351,0.03110575694590807,0.94
12400,0.053678805287927386,0.03414036403410137,0.93
12500,0.05783466556109488,0.03299609757959843,0.94
12600,0.04744559198152275,0.03393010748550296,0.92
12700,0.05360936583019793,0.03696490474976599,0.94
12800,0.05006348554044961,0.03429410103708506,0.95
12900,0.06391809396445752,0.03733703796751797,0.96
13000,0.05699865180067718,0.033621581038460135,0.96
13100,0.05266849099658429,0.03292646184563637,0.94
13200,0.06051975812297314,0.03392069227993488,0.91
13300,0.05642581709660589,0.033716822229325774,0.94
13400,0.042247211988433266,0.03199626482091844,0.96
13500,0.06984815467149019,0.038234290201216936,0.92
13600,0.06267587392590941,0.03726772591471672,0.9
13700,0.055518929089885205,0.036420208401978016,0.98
13800,0.0523481217585504,0.03396402485668659,0.94
13900,0.05926142651587724,0.03371219523251057,0.89
14000,0.05510008834302425,0.03186864666640758,0.95
14100,0.04233132649678738,0.030052560614421964,0.92
14200,0.056608415849041194,0.03671100037172437,0.92
14300,0.057535433694720264,0.03208173587918282,0.94
14400,0.07238686534110457,0.04583220137283206,0.92
14500,0.05814513275399804,0.033942712284624574,0.93
14600,0.04269718846771865,0.032285051420331,0.96
14700,0.06646359692327679,0.03463358767330647,0.95
14800,0.04391833991685416,0.03242178191430867,0.96
14900,0.07088170628994703,0.036016502417624,0.95
15000,0.040837472006678574,0.02932556103914976,0.93
15100,0.05424879702040925,0.035945883486419916,0.88
15200,0.0461293213814497,0.02897689025849104,0.94
15300,0.06493202638812363,0.03554892563261092,0.95
15400,0.042390535669401284,0.03372824061661959,0.93
15500,0.0698058997746557,0.03864972339943051,0.95
15600,0.04238587343133986,0.030409305170178414,0.86
15700,0.04867337376344949,0.03424489940516651,0.95
15800,0.06506918398663401,0.03359596896916628,0.95
15900,0.05170584482606501,0.032761222682893276,0.94
16000,0.06293528811074794,0.03408808801323175,0.9
16100,0.04929690866265446,0.028941253200173378,0.93
16200,0.04913591672666372,0.03453495018184185,0.95
16300,0.06105650193057954,0.03316783788613975,0.94
16400,0.045165047328919176,0.030091665918007493,0.95
16500,0.05579799119383096,0.031218581832945347,0.93
16600,0.06605951343663037,0.03846299881115556,0.97
16700,0.06032070852816105,0.03386723669245839,0.94
16800,0.06315760646015406,0.036349404230713846,0.95
16900,0.047095672161231054,0.0284393853507936,0.93
17000,0.05910029469523579,0.030771120684221387,0.93
17100,0.05669439738616346,0.033560043945908544,0.96
17200,0.04602991886349627,0.02822884451597929,0.95
17300,0.06115277633070946,0.03834992437623441,0.94
17400,0.052924689617939294,0.028067449666559698,0.94
17500,0.04832382387248799,0.03565508918836713,0.91
17600,0.062104159016162154,0.03313779141753912,0.94
17700,0.047180142100114605,0.02915433864109218,0.93
17800,0.05717978172004222,0.031709508039057255,0.96
17900,0.05686653684824706,0.03355371463112533,0.97
18000,0.04164833623275627,0.03357752896845341,0.94
18100,0.07093591876327993,0.04545906186103821,0.92
18200,0.061221403465606276,0.04097444866783917,0.96
18300,0.037789749217918146,0.03159897029399872,0.87
18400,0.05877714857924729,0.03097477974370122,0.93
18500,0.05646207324229181,0.03298421930521726,0.95
18600,0.06324010398529935,0.03219158505089581,0.94
18700,0.0469282426033169,0.02977419402450323,0.94
18800,0.06301310856943018,0.03598590102046728,0.92
18900,0.060408992272568865,0.035869358107447624,0.9
19000,0.06766296201385558,0.03657384589314461,0.95
19100,0.04414450127340387,0.027624012902379036,0.93
19200,0.055145376012660556,0.036117950454354286,0.96
19300,0.06640832955017686,0.033562712371349335,0.93
19400,0.050338355868007056,0.035727791301906106,0.9
19500,0.049246829701587565,0.03724240371957421,0.95
19600,0.058387552853673697,0.044308501994237304,0.91
19700,0.06479265837930143,0.041968032345175744,0.97
19800,0.042516284469456884,0.03873815038241446,0.91
19900,0.07549887020140886,0.04144396632909775,0.95
20000,0.040906517667463047,0.029703051317483187,0.94
