Episode,Actor_Loss,Critic_Loss,Win_Rate
100,-0.3161777915433049,0.9249602109193802,0.91
200,-0.3460229658428579,1.0392415642738342,0.96
300,-0.2649120328016579,0.8967493325471878,0.92
400,-0.32449262544512747,0.9962665140628815,0.92
500,-0.30980172120034694,0.9769375547766685,0.92
600,-0.2861881135031581,1.044778011739254,0.97
700,-0.24996675066649915,1.063618916273117,0.94
800,-0.3144384928047657,1.0213411077857018,0.93
900,-0.32150872197467834,0.9641176760196686,0.94
1000,-0.35110220890492205,1.0437234044075012,0.97
1100,-0.2975604062154889,0.929334157705307,0.91
1200,-0.3587834861129522,0.9854376018047333,0.97
1300,-0.30153028257191183,1.0335270166397095,0.96
1400,-0.29733596101403237,0.9105873346328736,0.91
1500,-0.30420638639479874,0.9610675126314163,0.91
1600,-0.3268061590194702,0.9459634840488433,0.92
1700,-0.3220468457788229,1.003517098724842,0.96
1800,-0.32509802147746086,0.9683957636356354,0.92
1900,-0.31145118726417426,1.02592371404171,0.94
2000,-0.30032331869006157,0.9276856034994125,0.96
2100,-0.30868650242686274,0.9764041006565094,0.93
2200,-0.3171303229406476,0.8847974836826324,0.93
2300,-0.31100979801267387,0.9598114565014839,0.92
2400,-0.3258916775882244,0.9514013826847076,0.96
2500,-0.2983525751507841,0.8878910839557648,0.93
2600,-0.27938079088926315,0.9177154898643494,0.96
2700,-0.3243364395201206,0.923529452085495,0.95
2800,-0.30867989566177134,0.8766362965106964,0.94
2900,-0.26759934142231945,0.8312128603458404,0.91
3000,-0.29187288600951433,0.8593512922525406,0.93
3100,-0.29385255351662637,0.8557582721114159,0.95
3200,-0.31637412190437314,0.8691901326179504,0.97
3300,-0.28669743742793796,0.8353320732712746,0.96
3400,-0.24499037519097328,0.7719508945941925,0.91
3500,-0.23399171098135413,0.8061696514487267,0.96
3600,-0.27063501365482806,0.7755876630544662,0.91
3700,-0.19719547774642704,0.7783885061740875,0.92
3800,-0.22353923218324778,0.7747056633234024,0.95
3900,-0.25442218787502496,0.7651584073901176,0.94
4000,-0.19318319201469422,0.7155541360378266,0.93
4100,-0.18863122477196154,0.7659097835421562,0.95
4200,-0.2178126881655771,0.8336329385638237,0.98
4300,-0.16460874385666102,0.747523657977581,0.97
4400,-0.19386005135718734,0.7054887294769288,0.91
4500,-0.1857656410895288,0.7202802523970604,0.95
4600,-0.20955409385496754,0.7175268158316612,0.94
4700,-0.2091004703193903,0.6981249570846557,0.94
4800,-0.23330663223750892,0.6908834874629974,0.95
4900,-0.19546924240858063,0.6683623269200325,0.91
5000,-0.2092250912915915,0.6639609262347221,0.96
5100,-0.17545346293598413,0.6621194064617157,0.94
5200,-0.22442910138051958,0.6634523123502731,0.97
5300,-0.1768093129969202,0.6227693632245064,0.96
5400,-0.20388314785435796,0.6307490289211273,0.96
5500,-0.15739604828413575,0.5939029902219772,0.94
5600,-0.16460198662243786,0.6160634085536003,0.95
5700,-0.13276713453698902,0.5543744623661041,0.96
5800,-0.1514413108736335,0.5642501041293144,0.98
5900,-0.15875615631230178,0.5430184490978718,0.95
6000,-0.181241069547832,0.5545039594173431,0.97
6100,-0.1331409676466137,0.5378168560564518,0.95
6200,-0.16564699541777372,0.5314510881900787,0.97
6300,-0.1754589936346747,0.4872904643416405,0.95
6400,-0.11793612092733384,0.5183607451617718,0.98
6500,-0.1437861648388207,0.4999028407037258,0.97
6600,-0.12185379041358828,0.4416452765464783,0.97
6700,-0.1189695083128754,0.4498351961374283,0.95
6800,-0.1269454712517472,0.41593633964657784,0.95
6900,-0.09491476217284799,0.39189145863056185,0.93
7000,-0.09282315096934327,0.40463417023420334,0.97
7100,-0.12263839652296155,0.39185551181435585,0.98
7200,-0.11497829064028338,0.4075654372572899,0.98
7300,-0.08876877381582746,0.39369902908802035,0.98
7400,-0.057596821954939516,0.3187345862388611,0.92
7500,-0.09899062038748525,0.3437438979744911,0.93
7600,-0.07296793035580777,0.2940328761935234,0.92
7700,-0.053619040346166005,0.32947180047631264,0.96
7800,-0.06672518120612948,0.274490587413311,0.94
7900,-0.053991245126817376,0.28105250000953674,0.96
8000,-0.054813469445798554,0.2480458952486515,0.96
8100,-0.04751108762284276,0.26726378686726093,0.97
8200,-0.040215143259847534,0.2509332671761513,0.9
8300,-0.04505163180438103,0.2476703952997923,0.97
8400,-0.028730291419196873,0.2310311123728752,0.96
8500,-0.03359916149405763,0.20675639510154725,0.96
8600,-0.010571518469805596,0.2166112568229437,0.95
8700,-0.03089571518357843,0.19705830328166485,0.94
8800,-0.02855717378106419,0.19539486803114414,0.95
8900,-0.02736968910787254,0.19693801701068878,0.97
9000,-0.004853195977921132,0.17062325030565262,0.97
9100,-0.025396002322668206,0.1716605443507433,0.94
9200,-0.011567268525250255,0.17130008339881897,0.96
9300,-0.009015423274831846,0.1504187323153019,0.97
9400,-0.014577516672216009,0.15947308018803596,0.97
9500,-0.018863868637708947,0.14664563722908497,0.97
9600,-0.011290666502900422,0.1417478308081627,0.97
9700,0.003721253812545909,0.1403706595301628,0.98
9800,0.0026865662861382594,0.12048191297799349,0.96
9900,-9.763049311004599e-05,0.10605292115360498,0.96
10000,-0.006390695049776696,0.12397477850317955,0.96
10100,0.017711304310068954,0.11582808196544647,0.93
10200,0.008652202886878513,0.1158891562372446,0.94
10300,-0.0023962201899848886,0.09367755874991417,0.96
10400,0.02879121942678466,0.09711499232798815,0.9
10500,0.02146193485124968,0.09821499064564705,0.94
10600,0.026569767996261363,0.10227251052856445,0.97
10700,0.03511599445482716,0.0938650919124484,0.95
10800,0.019739841733826324,0.08859526365995407,0.97
10900,0.025832249091763515,0.0957342954352498,0.97
