Episode,Actor_Loss,Critic_Loss,Win_Rate,Reward,Pos0_Reward,Pos1_Reward,Pos2_Reward,Pos3_Reward,Pos4_Reward
25000,1.5612889788150788,0.48644251286983486,0.735,20.42,3.9815,4.32,4.076,3.9775,4.065
26000,1.4041815346479418,0.4718613243103027,0.74,20.405,3.9615,4.413,4.0665,3.9575,4.0065
27000,1.6088091790676118,0.46448494553565983,0.737,20.4365,3.9255,4.364,4.1205,3.9585,4.068
28000,1.2502245427370071,0.4640509384870529,0.727,20.225,3.903,4.3505,4.0725,3.904,3.995
29000,1.5234534690380097,0.4679369801282883,0.754,20.6335,3.945,4.3935,4.143,4.0195,4.1325
30000,1.4105151705741883,0.45712590336799624,0.735,20.29,3.9315,4.322,4.0895,3.9585,3.9885
31000,1.4582535190582278,0.46685736119747157,0.738,20.367,3.8865,4.385,4.074,3.9765,4.045
32000,1.3966831431388855,0.4673359358310699,0.735,20.2425,3.8875,4.3555,4.049,3.9265,4.024
33000,1.4577835750579835,0.465320298075676,0.744,20.391,3.9185,4.382,4.08,3.9455,4.065
34000,1.5741178109645841,0.45449867784976955,0.721,20.0785,3.8255,4.313,3.987,3.9175,4.0355
35000,1.523529679298401,0.4586808830499649,0.736,20.4375,3.933,4.416,4.0845,3.9295,4.0745
36000,1.4566536688804628,0.4724374973773956,0.734,20.287,3.885,4.3055,4.0755,3.948,4.073
37000,1.6403279795646668,0.4546357399225235,0.748,20.4615,3.9445,4.411,4.057,3.967,4.082
38000,1.3560147535800935,0.4729556143283844,0.743,20.5815,3.979,4.438,4.099,3.9985,4.067
39000,1.6023373334407807,0.4578829193115235,0.768,20.79,4.0235,4.471,4.197,4.015,4.0835
40000,1.327875365972519,0.441618926525116,0.734,20.292,3.937,4.364,4.03,3.9195,4.0415
41000,1.4322423713207244,0.4713750064373016,0.758,20.803,4.0505,4.3805,4.181,4.0705,4.1205
42000,1.449944335222244,0.45960845887660984,0.731,20.4065,3.954,4.3485,4.104,3.92,4.08
43000,1.5527674028873446,0.4651120096445084,0.745,20.5975,3.931,4.4005,4.1265,4.0365,4.103
44000,1.3851030496954917,0.45376131713390355,0.749,20.5875,3.962,4.424,4.1555,3.9995,4.0465
45000,1.4657260255813598,0.4712620717287064,0.767,20.7605,4.0005,4.422,4.184,4.036,4.118
46000,1.3852019233703612,0.4608907729387283,0.754,20.519,3.967,4.387,4.138,3.9765,4.0505
47000,1.4831991841395695,0.4618089959025382,0.737,20.3885,3.89,4.393,4.0865,3.945,4.074
48000,1.38955493414402,0.4639880961179733,0.74,20.409,3.9635,4.389,4.057,3.95,4.0495
49000,1.3144752683639527,0.4357913768291473,0.731,20.319,3.9145,4.339,4.075,3.974,4.0165
50000,1.558136785745621,0.4639786773920059,0.76,20.879,4.0295,4.473,4.2255,4.017,4.134
51000,1.4393072377443314,0.4451558041572571,0.731,20.388,3.934,4.349,4.119,3.909,4.077
52000,1.341892513871193,0.4356158596277237,0.745,20.4375,3.9465,4.3985,4.0715,3.994,4.027
53000,1.5003403460979463,0.45032378852367405,0.767,20.7465,4.0335,4.4035,4.1705,4.035,4.104
54000,1.361222394824028,0.4568489885330201,0.761,20.7085,4.0015,4.3895,4.1685,4.0225,4.1265
55000,1.6687921535968784,0.4553548783063889,0.766,20.722,4.0875,4.392,4.15,3.9995,4.093
56000,1.3961263046264647,0.44777223765850066,0.726,20.2575,3.8745,4.3625,4.0925,3.909,4.019
57000,1.4834347982406615,0.45724262237548824,0.75,20.4935,3.947,4.4005,4.0655,3.9895,4.091
58000,1.4276828367710113,0.4605933755636215,0.717,20.1035,3.8185,4.3755,4.019,3.894,3.9965
59000,1.4902547721862793,0.4469234603643417,0.763,20.8525,4.018,4.4025,4.169,4.0805,4.1825
60000,1.7445376160144808,0.46107968091964724,0.745,20.4195,3.9885,4.3775,4.1135,3.9385,4.0015
61000,1.2198493258953094,0.44719690740108486,0.737,20.4505,3.9595,4.3285,4.162,3.941,4.0595
62000,1.5519891123771667,0.4677418613433838,0.744,20.4525,4.0005,4.338,4.137,3.945,4.032
63000,1.421544012069702,0.44452296137809755,0.744,20.3015,3.912,4.343,4.1055,3.916,4.025
64000,1.465035792827606,0.4528783071041107,0.736,20.456,3.96,4.3855,4.083,3.9515,4.076
65000,1.4311673707962038,0.46958691596984864,0.767,20.746,4.0275,4.4215,4.1535,4.044,4.0995
66000,1.6660876998901368,0.4422096300125122,0.752,20.654,4.008,4.422,4.146,4.0215,4.0565
67000,1.372715709388256,0.44654289782047274,0.741,20.378,3.9375,4.344,4.1555,3.9235,4.0175
68000,1.372342726945877,0.43362591922283167,0.764,20.7935,4.039,4.4335,4.139,4.041,4.141
69000,1.2958556835651396,0.4363682663440704,0.734,20.4045,3.9515,4.417,4.0675,3.94,4.0285
70000,1.1925492355823517,0.42965963065624246,0.728,20.26,3.9335,4.3445,4.051,3.9195,4.0115
71000,1.564906123161316,0.46369199097156527,0.716,20.1955,3.905,4.343,4.0595,3.8515,4.0365
72000,1.5440843995809554,0.4482759314775467,0.763,20.686,3.9655,4.4165,4.1875,3.981,4.1355
73000,1.3897859582304954,0.4317159896095594,0.762,20.7605,3.961,4.443,4.155,4.0605,4.141
74000,1.3477319757938386,0.4464145767688751,0.753,20.5835,4.0515,4.4075,4.1565,3.9315,4.0365
75000,1.390707934141159,0.4417495518922806,0.748,20.6025,3.956,4.419,4.1475,3.9965,4.0835
76000,1.6505603613853457,0.4532636576890946,0.767,20.875,4.0635,4.4665,4.2005,4.049,4.0955
77000,1.4283629114627838,0.4425614994764328,0.744,20.529,3.9595,4.344,4.146,4.0185,4.061
78000,1.5897269773483278,0.4538195079565048,0.748,20.5325,3.9465,4.386,4.1185,3.9955,4.086
79000,1.2196976239681243,0.44237725198268885,0.739,20.395,3.9375,4.3305,4.0855,3.9625,4.079
80000,1.4742288134098054,0.43202161371707914,0.726,20.217,3.9375,4.324,4.0525,3.9025,4.0005
