Episode,Actor_Loss,Critic_Loss,Win_Rate,Reward,Pos0_Reward,Pos1_Reward,Pos2_Reward,Pos3_Reward,Pos4_Reward
32000,0.5308603397607803,0.7031442153453826,0.74,11.016,2.123,2.3155,2.227,2.166,2.1845
33000,0.5245194485783576,0.6832415330410004,0.753,10.9935,2.1095,2.3335,2.204,2.1485,2.198
34000,0.606413338780403,0.7053824627399445,0.761,11.144,2.1415,2.35,2.242,2.2045,2.206
35000,0.6115614154338835,0.7037804079055787,0.733,11.027,2.115,2.293,2.2375,2.1905,2.191
36000,0.5813609305620193,0.707968590259552,0.74,11.0415,2.121,2.3145,2.236,2.1965,2.1735
37000,0.636920678883791,0.6890758001804351,0.739,11.0565,2.1495,2.3045,2.2375,2.158,2.207
38000,0.6278138805627822,0.6694647574424744,0.725,11.0055,2.125,2.3195,2.1965,2.181,2.1835
39000,0.6442345909476279,0.67805899143219,0.738,10.987,2.1085,2.3425,2.205,2.1475,2.1835
40000,0.7387235416173935,0.685839194059372,0.765,11.231,2.1735,2.3365,2.276,2.198,2.247
41000,0.6522640676498414,0.6941559207439423,0.746,11.145,2.1985,2.3075,2.2395,2.192,2.2075
42000,0.675835896909237,0.6795112419128418,0.717,10.95,2.13,2.3135,2.187,2.1435,2.176
43000,0.6672804285287857,0.6797073972225188,0.766,11.1565,2.1725,2.313,2.2445,2.214,2.2125
44000,0.7184843863248827,0.6800747966766358,0.75,11.1385,2.1975,2.2775,2.292,2.172,2.1995
45000,0.7222798737287521,0.6642076063156128,0.729,10.998,2.0925,2.3255,2.224,2.174,2.182
46000,0.8153340089321137,0.6725598704814911,0.754,11.07,2.175,2.332,2.2115,2.1735,2.178
47000,0.8206453980207444,0.6697135996818542,0.759,11.056,2.159,2.3355,2.236,2.1285,2.197
48000,0.804403732061386,0.6561251056194305,0.741,11.0135,2.152,2.32,2.217,2.1685,2.156
49000,0.8091217632293702,0.6615010333061219,0.736,11.1055,2.187,2.3085,2.2465,2.194,2.1695
50000,0.8750754086971284,0.664815709590912,0.763,11.0875,2.154,2.287,2.244,2.1835,2.219
51000,0.8070020685195922,0.6541800689697266,0.717,10.9675,2.126,2.3325,2.232,2.1295,2.1475
52000,0.9230617725849152,0.6692426753044127,0.763,11.1145,2.1375,2.3515,2.2335,2.1945,2.1975
53000,0.8440313363075257,0.6483226490020753,0.745,11.004,2.1355,2.297,2.2275,2.157,2.187
54000,0.8606923576593399,0.6444842469692229,0.734,11.118,2.144,2.363,2.2295,2.1895,2.192
55000,0.9797186164855958,0.6381811201572417,0.754,11.0755,2.135,2.367,2.239,2.1645,2.17
56000,0.8847616067528724,0.6478396511077882,0.755,11.0405,2.146,2.326,2.2225,2.1695,2.1765
57000,0.9300570449829102,0.6461447477340698,0.761,11.013,2.159,2.313,2.184,2.1525,2.2045
58000,1.0119036682844162,0.6387828183174132,0.734,11.073,2.083,2.3345,2.231,2.179,2.2455
59000,0.9295381481647491,0.6476860547065735,0.77,11.234,2.182,2.3385,2.3055,2.2125,2.1955
60000,0.9685078449249268,0.6364591884613038,0.732,10.9945,2.131,2.311,2.1895,2.1695,2.1935
61000,0.9137046964168547,0.6259056198596953,0.764,11.1885,2.1905,2.321,2.2425,2.2295,2.205
62000,0.9777937326431274,0.631147962808609,0.748,11.1095,2.162,2.307,2.2265,2.206,2.208
63000,0.9505152931213379,0.6307262551784515,0.773,11.0895,2.1475,2.33,2.2195,2.159,2.2335
64000,0.9468149011333783,0.6360411028067271,0.741,11.13,2.155,2.342,2.227,2.1895,2.2165
65000,1.1247012219429016,0.6236804318428039,0.742,11.1075,2.1205,2.3475,2.249,2.1995,2.191
66000,1.0590986591577531,0.6149973618984222,0.749,11.0725,2.1495,2.319,2.2295,2.1835,2.191
67000,1.1839983974695205,0.6168586122989654,0.758,11.1455,2.167,2.3445,2.224,2.218,2.192
68000,1.1629820199012755,0.601599062681198,0.741,11.0355,2.139,2.3245,2.233,2.1435,2.1955
69000,1.157835986971855,0.61571280002594,0.749,11.096,2.143,2.3385,2.222,2.195,2.1975
70000,1.0769740169048307,0.6054271465539932,0.746,11.0805,2.1095,2.348,2.243,2.1875,2.1925
71000,1.142621377825737,0.5954130697250367,0.731,10.99,2.138,2.3315,2.2005,2.1565,2.1635
72000,1.2196196393966676,0.6030833649635315,0.75,11.0365,2.115,2.326,2.225,2.187,2.1835
73000,1.3497054150104524,0.6027503168582916,0.761,11.1045,2.1365,2.3335,2.2405,2.1865,2.2075
74000,1.1766081750392914,0.5914073884487152,0.756,11.0965,2.131,2.341,2.2445,2.176,2.204
75000,1.2235810117721557,0.6027307689189911,0.75,11.098,2.17,2.359,2.2375,2.1595,2.172
76000,1.3387677676677705,0.5701488959789277,0.735,11.043,2.1485,2.3375,2.1815,2.1725,2.203
77000,1.327391238927841,0.5826281642913819,0.749,11.125,2.1485,2.331,2.2475,2.1925,2.2055
78000,1.2004870495796203,0.5736940044164658,0.737,11.045,2.1255,2.3425,2.235,2.183,2.159
79000,1.232187353372574,0.5835335433483124,0.759,11.0945,2.1485,2.3465,2.2245,2.1865,2.1885
80000,1.1920427320003508,0.5879882138967514,0.76,11.0945,2.1515,2.3185,2.2265,2.199,2.199
81000,1.3623969902992248,0.5862425887584687,0.735,10.9865,2.0975,2.335,2.235,2.1825,2.1365
82000,1.429582532644272,0.5728507733345032,0.769,11.2025,2.1715,2.3415,2.2975,2.191,2.201
83000,1.4283559985160827,0.5865517306327821,0.754,11.181,2.1475,2.3245,2.2765,2.196,2.2365
84000,1.445229062795639,0.5835486781597137,0.749,11.0475,2.142,2.3265,2.233,2.192,2.154
85000,1.5348501708507538,0.5873266732692719,0.753,11.0675,2.153,2.3195,2.227,2.1655,2.2025
86000,1.4284660999774932,0.5743046665191651,0.75,11.0115,2.133,2.325,2.218,2.1325,2.203
87000,1.5627511284351348,0.5873487341403961,0.767,11.0945,2.148,2.317,2.2435,2.164,2.222
88000,1.2745249071121214,0.5566946703195572,0.763,11.1445,2.173,2.3425,2.257,2.2025,2.1695
89000,1.5589330003261566,0.5585889285802841,0.739,10.984,2.1215,2.3165,2.192,2.1675,2.1865
90000,1.6654914231300353,0.5683212816715241,0.739,11.065,2.1465,2.3135,2.247,2.2145,2.1435
91000,1.4820758209228517,0.5695326042175293,0.757,11.1235,2.15,2.36,2.232,2.1885,2.193
92000,1.4430819152593612,0.5588077086210251,0.775,11.167,2.179,2.362,2.2315,2.229,2.1655
93000,1.684659719944,0.5640643399953842,0.743,11.0485,2.137,2.3275,2.222,2.16,2.202
94000,1.5741330235004427,0.5668259155750275,0.763,11.093,2.1655,2.3045,2.2325,2.1855,2.205
95000,1.517462218761444,0.5651232773065568,0.753,11.181,2.1775,2.335,2.263,2.2115,2.194
96000,1.43432657957077,0.5486047500371933,0.768,11.162,2.174,2.3425,2.2685,2.1955,2.1815
97000,1.6384150371551514,0.5462240886688232,0.758,11.1125,2.1225,2.328,2.2405,2.195,2.2265
98000,1.5982593104839324,0.563381420969963,0.762,11.1195,2.179,2.337,2.2295,2.1975,2.1765
99000,1.7771222043037416,0.5541114473342896,0.78,11.261,2.1535,2.335,2.2975,2.2565,2.2185
100000,1.6928264231681822,0.5366443026065826,0.745,11.1275,2.1555,2.3705,2.235,2.1715,2.195
101000,1.550650516986847,0.5482757955789566,0.746,11.0415,2.1145,2.3365,2.211,2.1855,2.194
102000,1.5233653922080994,0.5417764508724213,0.743,11.0935,2.121,2.3585,2.2325,2.1985,2.183
103000,1.625071903705597,0.5567161411046981,0.769,11.147,2.1645,2.3495,2.279,2.1595,2.1945
104000,1.8083212885856628,0.5558334290981293,0.754,11.176,2.1585,2.317,2.262,2.2175,2.221
105000,1.6179806129932401,0.5454898560047149,0.774,11.2505,2.188,2.366,2.2675,2.2305,2.1985
106000,1.6838797154426572,0.5499843066930771,0.771,11.1375,2.1745,2.331,2.229,2.186,2.217
107000,1.5955844912528991,0.5576193451881408,0.756,11.1495,2.129,2.355,2.2505,2.1995,2.2155
108000,1.5365342051982878,0.5555126452445984,0.772,11.1155,2.2055,2.316,2.237,2.184,2.173
109000,1.5252311811447143,0.5440636867284774,0.774,11.1485,2.1785,2.3365,2.2115,2.221,2.201
110000,1.5589916203022003,0.5356011420488358,0.745,11.0635,2.137,2.289,2.2255,2.203,2.209
111000,1.6443732693195343,0.5479061359167099,0.747,11.0095,2.101,2.347,2.2185,2.1645,2.1785
112000,1.5757568249702456,0.5485717374086378,0.746,11.0945,2.122,2.368,2.2455,2.139,2.22
113000,1.6597787294387818,0.5598540341854095,0.764,11.1705,2.1635,2.3215,2.257,2.224,2.2045
114000,1.550373931646347,0.561680958867073,0.79,11.279,2.171,2.3575,2.269,2.2485,2.233
115000,1.5961418483257293,0.5371326172351837,0.755,11.01,2.121,2.3065,2.238,2.1795,2.165
116000,1.8188263988494875,0.5385726702213287,0.745,11.13,2.143,2.344,2.256,2.1915,2.1955
117000,1.6175845613479616,0.5340463358163834,0.744,11.0615,2.1505,2.3185,2.195,2.1835,2.214
118000,1.670750904083252,0.5396880489587784,0.769,11.113,2.1445,2.355,2.2455,2.1845,2.1835
119000,1.7797991425991058,0.5362239080667496,0.745,11.072,2.1755,2.306,2.2225,2.168,2.2
120000,1.5564906692504883,0.5281823194026947,0.766,11.205,2.1915,2.385,2.2625,2.2015,2.1645
