Episode,Actor_Loss,Critic_Loss,Win_Rate,Reward,Pos0_Reward,Pos1_Reward,Pos2_Reward,Pos3_Reward,Pos4_Reward
60000,0.024205365866422652,1.6881534624099732,0.76,20.706,3.9815,4.4345,4.1535,4.0275,4.109
61000,0.05892779208347203,1.7346572995185852,0.748,20.5935,3.974,4.405,4.1525,3.951,4.111
62000,0.0557943393215537,1.711056306362152,0.752,20.6325,4.0155,4.3785,4.1285,4.0035,4.1065
63000,0.09980172002315521,1.6732087397575377,0.738,20.378,3.9565,4.303,4.1335,3.951,4.034
64000,0.053703801675699644,1.695491623878479,0.741,20.5045,3.964,4.3605,4.101,3.9975,4.0815
65000,0.066953279517591,1.6894413733482359,0.77,20.902,4.0655,4.4445,4.2025,4.0755,4.114
66000,0.07525191001594067,1.6651110672950744,0.758,20.759,4.0035,4.401,4.179,4.061,4.1145
67000,0.06357947223633528,1.64931361913681,0.787,21.164,4.151,4.4765,4.2575,4.0965,4.1825
68000,0.11192467527836561,1.6888057041168214,0.759,20.645,3.9945,4.415,4.1055,4.0005,4.1295
69000,0.14018667231500148,1.5208429908752439,0.727,20.309,3.8695,4.355,4.058,3.9645,4.062
70000,0.19398622936010362,1.652349398136139,0.735,20.309,3.959,4.311,4.0615,3.954,4.0235
71000,0.2535737649127841,1.4863386726379395,0.73,20.5025,3.987,4.3855,4.1155,3.968,4.0465
72000,0.22799952735006812,1.482440812587738,0.753,20.5745,3.959,4.383,4.161,3.966,4.1055
73000,0.24764499431848525,1.552290825843811,0.747,20.532,3.948,4.391,4.1275,3.995,4.0705
74000,0.22403170209238307,1.4919765901565551,0.752,20.6555,3.9895,4.4245,4.145,3.998,4.0985
75000,0.17827944619953634,1.5208277344703673,0.739,20.443,3.92,4.386,4.0835,3.9725,4.081
76000,0.2280709206610918,1.4856388115882873,0.741,20.409,3.928,4.338,4.1285,3.9395,4.075
77000,0.32499302163720134,1.4449759387969972,0.763,20.68,3.969,4.4155,4.1685,4.0155,4.1115
78000,0.3243227527737617,1.44293922662735,0.774,20.8825,4.066,4.4485,4.1975,4.055,4.1155
79000,0.319669416325778,1.4553514099121094,0.765,20.8395,3.999,4.46,4.1925,4.0605,4.1275
80000,0.380797201961279,1.405137760639191,0.739,20.4615,3.896,4.3825,4.131,3.948,4.104
